ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591415558,Dinner Värnamo AB,,,true,2018,8,5,Restaurangverksamhet,secondary,,5171000,2025,-2354000,8000,5223000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592791262,Dilan MA AB,samiz4@hotmail.com,,true,2020,6,4,Restaurangverksamhet,secondary,,5021000,2025,186000,136000,75000,303000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592897226,Dewin Alya AB,,,true,2020,6,3,Restaurangverksamhet,secondary,,5153000,2024,1052000,826000,499000,39000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567203012,Destination Råbocka AB,robert@carlenpartners.com,,true,2007,19,6,Campingplatsverksamhet,other,,5297000,2024,-291000,-20000,2549000,10099000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593167082,DB Istanbul Kebab AB,istanbulkycklingkebab@gmail.com,,true,2021,5,2,Restaurangverksamhet,secondary,,5248000,2025,-140000,-124000,484000,733000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593428187,Cok najs nummer 2 AB,gabriel@coknajs.se,,true,2021,5,4,Restaurangverksamhet,secondary,,5054000,2025,-174000,22000,335000,739000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593151458,Check in Thai Rinkeby AB,soufiane.ghordo-08@hotmail.se,,true,2021,5,2,Restaurangverksamhet,secondary,,5201000,2025,202000,2000,1500000,531000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568789100,Centralens Trafikskola Stockholm AB,info@centralenstrafikskola.se,+46855033800,true,2011,15,5,Trafikskoleverksamhet,other,,5241000,2024,594000,700000,1173000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5569724429,Caswe AB,taproom@spikebrewery.com,,true,2019,7,2,Restaurangverksamhet,secondary,,5080000,2025,-639000,-629000,734000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566414594,Café Sasta i Mölnvik AB,,+46857035020,true,2003,23,5,Cateringverksamhet vid enskilda evenemang,other,,5089000,2024,-260000,-294000,887000,578000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594559923,CSR Pizzeria AB,pizzerianiva@gmail.com,,true,2023,3,4,Restaurangverksamhet,secondary,,5490000,2025,1035000,822000,578000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592721012,CERICON GRUPPEN I SKÅNE AB,,,true,2020,6,4,Restaurangverksamhet,secondary,,5070000,2024,354000,-1000,2961000,993000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594870122,CDA Krog AB,diyar_aydin47@hotmail.com,,true,2024,2,4,Restaurangverksamhet,secondary,,5074000,2025,301000,152000,166000,580000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594506098,C's Pizzeria & Restaurang AB,basel.shamo@icloud.com,+4640463070,true,2023,3,4,Restaurangverksamhet,secondary,,5169000,2025,489000,395000,500000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592380348,Brödernas Rörstrandsgatan AB,richard.forsshell@brodernas.se,,true,2020,6,4,Restaurangverksamhet,secondary,,5275000,2024,-1592000,-1653000,2135000,393000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590093802,Brattselius Lidköping AB,,,true,2015,11,5,Bolagsdata i samarbete med Dun & Bradstreet Med verifierad affärsdata fattar du ,other,,5341000,2024,144000,116000,566000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594235367,Brasserie All In Linde AB,info@brasserieallin.se,,true,2023,3,4,Restaurangverksamhet,secondary,,5304000,2025,222000,176000,896000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594108366,Bored Company AB,gm@boredkitchen.xyz,,true,2022,4,3,Restaurangverksamhet,secondary,,5362000,2025,70000,16000,690000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592741846,Blue Sky Sushi AB,shinegerel@email.cz,,true,2020,6,4,Restaurangverksamhet,secondary,,5479000,2025,767000,605000,516000,65000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593289886,Bistro Utkiken AB,info@bistroberna.se,+4645515252,true,2021,5,3,Restaurangverksamhet,secondary,,5048000,2024,534000,309000,819000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593020570,Bilal Nasradin Kurdistan restaurang kolgrill i Ludvika AB,ellanasradin@hotmail.com,+4624022200,true,2021,5,3,Restaurangverksamhet,secondary,,5137000,2024,-134000,-133000,192000,611000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593738890,Bella Woken AB,dung.t.huynh@hotmail.com,+4626124448,true,2022,4,3,Restaurangverksamhet,secondary,,5168000,2025,320000,265000,241000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591355648,Banthai 101 AB,banthai101ab@hotmail.com,,true,2017,9,6,Restaurangverksamhet,secondary,,5158000,2024,-131000,-132000,497000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594060856,BRAV Restaurang och Hotell AB,anne_sofie@live.se,,true,2022,4,3,Hotellverksamhet med restaurangrörelse,secondary,,5186000,2024,-78000,-80000,372000,1850000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593778854,BNOMADS AB,bnomadsab@gmail.com,,true,2022,4,4,Restaurangverksamhet,secondary,,5498000,2024,-106000,-109000,911000,256000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592796212,BBI AB,kaled.in@hotmail.com,+4633127229,true,2020,6,3,Restaurangverksamhet,secondary,,5490000,2024,-21000,-22000,669000,472000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592566664,Avo Salladsbar C AB,info@otbredovisning.se,,true,2020,6,3,Restaurangverksamhet,secondary,,5019000,2024,-117000,-22000,820000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592642226,Aratto AB,,,true,2020,6,4,Restaurangverksamhet,secondary,,5249000,2024,683000,418000,885000,540000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593498016,Amazing Taste Eksjö AB,wenjieamazing@gmail.com,,true,2021,5,2,Restaurangverksamhet,secondary,,5003000,2025,711000,420000,150000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591823116,Altarholmen Restaurang AB,,,true,2018,8,8,Restaurangverksamhet,secondary,,5263000,2025,-1368000,-1386000,1501000,600000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594265281,Allgotts Gatukök Sverige AB,joakim.hemgren@technius.se,,true,2023,3,4,Restaurangverksamhet,secondary,,5423000,2024,253000,31000,1229000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592757792,AllCollar AB,ferhatteer@hotmail.com,,true,2020,6,3,Restaurangverksamhet,secondary,,5011000,2025,-6000,-16000,1632000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592091598,Ahlgrens Hotell AB,choman8402@hotmail.com,,true,2019,7,4,Hotellverksamhet utan restaurangrörelse,secondary,,5372000,2024,1248000,999000,614000,13000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594212382,AHM Restaurangbolag AB,,,true,2023,3,3,Restaurangverksamhet,secondary,,5325000,2024,21000,21000,728000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592840754,ACT Lina AB,kadri.acat@hotmail.com,+4630444402,true,2020,6,3,Restaurangverksamhet,secondary,,5020000,2025,876000,689000,297000,3000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5591993943,A&R Matvisioner AB,rickardpunktkarlsson@gmail.com,,true,2019,7,3,Restaurangverksamhet,secondary,,5124000,2024,282000,125000,727000,201000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593107575,Åmål Mat & Nöje AB,amalmatnoje@gmail.com,,true,2021,5,4,Restaurangverksamhet,secondary,,5727000,2024,-518000,-569000,1547000,77000,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591063234,Ystad Holiday Houses AB,yhh@ystad.nu,,true,2017,9,2,Stug- och rumsuthyrning,other,,5989000,2024,-503000,12000,530000,1991000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593718991,Xoshaba Restaurang AB,,+46243211178,true,2022,4,4,Restaurangverksamhet,secondary,,5950000,2025,410000,321000,245000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593282246,Xiang i Gbg AB,tommytransweden@hotmail.com,+46317097181,true,2021,5,3,Restaurangverksamhet,secondary,,5573000,2024,1752000,1052000,632000,8000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5590435466,Waxöns Pizzeria AB,,+46854130446,true,2018,8,5,Restaurangverksamhet,secondary,,5887000,2024,319000,248000,300000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593696254,WA.YA FOOD AB,weibinwang992@gmail.com,+462328850,true,2022,4,3,Restaurangverksamhet,secondary,,5703000,2025,1273000,762000,553000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593566796,Västanskogen TB AB,helsingborg@tacobar.se,+4642181600,true,2021,5,4,Restaurangverksamhet,secondary,,5701000,2025,-82000,-102000,851000,615000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594091091,Villan i Piteå AB,,,true,2022,4,4,Restaurangverksamhet,secondary,,5712000,2025,814000,472000,826000,452000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591170369,Via Luna i Sverige Aktiebolag,muharrem__83@hotmail.com,,true,2017,9,6,Restaurangverksamhet,secondary,,5925000,2025,-85000,9000,439000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594290032,Ustundag Pizzeria AB,azra_info@yahoo.com,,true,2023,3,4,Restaurangverksamhet,secondary,,5999000,2024,1095000,885000,587000,109000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5590955992,Taco Norrköping AB,norrkoping@tacobar.se,+4611100220,true,2017,9,6,Restaurangverksamhet,secondary,,5918000,2024,-45000,-6000,723000,2000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591246664,Såå Gott i Åre AB,info@bergstuganfroa.se,,true,2017,9,5,Restaurangverksamhet,secondary,,5749000,2025,291000,226000,765000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591002216,Sundar Bon AB,idiris.abdi@hotmail.com,+46317181917,true,2018,8,7,Restaurangverksamhet,secondary,,5730000,2024,-41000,-55000,505000,56000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591277719,Sugoi Catering AB,christopherfortes@icloud.com,,true,2018,8,5,Restaurangverksamhet,secondary,,6011000,2024,76000,-11000,716000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567487425,Street Food Factory Sverige AB,info@hoskaj.se,,true,2008,18,7,Övrig centralköks- och cateringverksamhet,other,,5844000,2024,-644000,-664000,1218000,230000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592053408,Storbackavägen restaurang AB,aram_0111@hotmail.com,,true,2019,7,3,Restaurangverksamhet,secondary,,5680000,2025,974000,761000,421000,18000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594068651,Stima Restaurang AB,stintansw@gmail.com,,true,2022,4,4,Hotellverksamhet med restaurangrörelse,secondary,,5778000,2024,633000,497000,273000,,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5591956718,Sterk Pizzeria & Restaurang AB,,,true,2019,7,8,Bolagsdata i samarbete med Dun & Bradstreet Med verifierad affärsdata fattar du ,other,,6013000,2024,95000,67000,475000,347000,Kreditinstitut,Övriga skulder till kreditinstitut,61,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594191156,Stella Nackagatan AB,,+468329181,true,2023,3,3,Restaurangverksamhet,secondary,,5592000,2024,683000,8000,739000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594450644,St Pauls Pizzeria AB,cevo@hotmail.se,,true,2023,3,3,Restaurangverksamhet,secondary,,3998000,2025,1504000,1192000,420000,967000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593957409,Skärplinge Restaurang AB,shallal35@hotmail.com,,true,2022,4,3,Restaurangverksamhet,secondary,,5547000,2024,1198000,792000,683000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594491150,Skandinaviska Mat Gruppen AB,aymanka33@icloud.com,,true,2023,3,4,Restaurangverksamhet,secondary,,5935000,2025,231000,136000,601000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593378606,Sjätte Umami Restaurangen AB,liangchen@umamisushi.se,+46812058998,true,2021,5,4,Restaurangverksamhet,secondary,,5608000,2024,332000,177000,576000,1143000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593970717,Sing Sing Karlstad AB,karlstad@singsingkaraoke.com,+46542241303,true,2022,4,3,Restaurangverksamhet,secondary,,5697000,2024,-945000,1848000,7533000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5560932864,Schakt Aktiebolaget B. Bergstrand,,+46500415744,true,1972,54,5,Stug- och rumsuthyrning,other,,5875000,2025,-1622000,-1215000,1087000,700000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594181512,SMILING PEOPLE AB,prabhin@zocalo.restaurant,,true,2023,3,4,Restaurangverksamhet,secondary,,5901000,2025,2000,2000,599000,1450000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593160764,SICHEEMA AB,kashifcheema4444@gmail.com,+4644100908,true,2021,5,3,Restaurangverksamhet,secondary,,5833000,2024,776000,327000,498000,230000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591258040,Rävens Pizzeria i Väse AB,,+4654181820,true,2017,9,6,Restaurangverksamhet,secondary,,5917000,2025,250000,43000,1067000,2691000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567338214,Rut & Ragnars vandrarhem AB,info@rutochragnars.se,,true,2007,19,5,Vandrarhemsverksamhet,other,,5511000,2024,460000,209000,577000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591461107,Roots & Soil Aktiebolag,elias@roots-soil.se,+46739299852,true,2018,8,5,Restaurangverksamhet,secondary,,5900000,2025,659000,650000,310000,271000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592276959,Riddarholmens lunch och catering AB,info@riddaren.nu,,true,,,3,Restaurangverksamhet,secondary,,6001000,2024,582000,462000,179000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591363394,Restaurang Sommarro AB,,,true,2017,9,10,Restaurangverksamhet,secondary,,5975000,2024,549000,434000,220000,395000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594230558,Restaurang Rosta AB,khalil-2000@live.se,,true,2023,3,4,Restaurangverksamhet,secondary,,5582000,2025,-148000,-148000,674000,81000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593455446,Restaurang Bebash AB,karim1976@hotmail.se,+46859113800,true,2021,5,3,Restaurangverksamhet,secondary,,5689000,2024,285000,248000,319000,1124000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593484040,Restaurang Baghdad AB,dashti_ll@hotmail.com,+4631535656,true,2021,5,3,Restaurangverksamhet,secondary,,5866000,2025,67000,60000,64000,5000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592386147,Rawan steakhouse AB,rawanssteakhouse@gmail.com,,true,2020,6,4,Restaurangverksamhet,secondary,,5898000,2024,-12000,-367000,944000,788000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5568867799,RAW Sushi & Bowl Stockholm AB,nino@armoni.se,,true,2017,9,6,Restaurangverksamhet,secondary,,5922000,2024,-100000,-19000,586000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593995433,Pizzeria La Gondola Hedemora AB,hozano855@hotmail.com,,true,2022,4,4,Restaurangverksamhet,secondary,,6316000,2025,1345000,1074000,340000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5590331319,Pascal Sture AB,info@cafepascal.se,,true,2017,9,5,Restaurangverksamhet,secondary,,5823000,2024,555000,454000,1292000,1291000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591689657,Park Hotel Kristinehamn AB,,+4655015060,true,2018,8,5,Hotellverksamhet med restaurangrörelse,secondary,,5955000,2025,1046000,716000,1367000,1863000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591262463,Olivtradet 81 AB,shpetim_i@hotmail.com,,true,2017,9,5,Restaurangverksamhet,secondary,,5899000,2025,202000,162000,1158000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593160582,Novo food and wine AB,ridvan.bimay@gmail.com,,true,2021,5,4,Restaurangverksamhet,secondary,,5785000,2024,473000,471000,561000,1046000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591362024,Noun i Gävle AB,robin@noungavle.se,+4626686400,true,2017,9,5,Restaurangverksamhet,secondary,,5559000,2025,-46000,-50000,510000,7000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569967002,Nordinsaktiviteter AB,,+46455333311,true,2015,11,5,"Drift av sporthallar, idrottsplatser och andra sportanläggningar",other,,5942000,2024,1073000,855000,279000,2000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5591626691,Nora Pizzeria 47:an AB,ademsweden@hotmail.com,,true,2019,7,4,Restaurangverksamhet,secondary,,5741000,2024,661000,395000,355000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593482150,Nockeby Grill & Kebab AB,okan.uludag@keolis.se,+468252911,true,2021,5,4,Restaurangverksamhet,secondary,,5547000,2025,473000,148000,253000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591491096,Neptuni Camping AB,info@neptunicamping.se,+4648528495,true,2018,8,3,Campingplatsverksamhet,other,,5874000,2025,1436000,1177000,930000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593434441,Nadley AB,info@gastistierp.se,,true,2021,5,4,Hotellverksamhet med restaurangrörelse,secondary,,5904000,2024,436000,411000,225000,50000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593984957,NMD AB,info@portobellop-r.se,,true,2022,4,3,Restaurangverksamhet,secondary,,5640000,2024,432000,341000,286000,332000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592532781,Mother India Aktiebolag,salm.a@hotmail.se,+4684400065,true,2020,6,2,Restaurangverksamhet,secondary,,5722000,2024,-372000,-387000,478000,163000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592096464,Mondo Pazzo AB,,,true,2019,7,3,Restaurangverksamhet,secondary,,5766000,2024,-871000,-924000,456000,754000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592631369,Masala Kitchen Malmö AB,info@masalafamiljen.se,,true,2020,6,3,Restaurangverksamhet,secondary,,4216000,2025,-1722000,24000,303000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594759408,ML RESTAURANG AB,info@burgersyndicate.se,,true,2024,2,2,Restaurangverksamhet,secondary,,5557000,2026,311000,266000,623000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591112205,Lundgren & Kjerrström AB,,,true,2017,9,6,Restaurangverksamhet,secondary,,5529000,2025,240000,146000,765000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5564536513,Linksgolf Öland i Grönhögen AB,info@gronhogen.se,,true,1992,34,5,Drift av golfbanor,other,,5587000,2024,-1350000,-1396000,5076000,140000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591851315,LS Café & Bageri AB,lena.svedung@gmail.com,,true,2018,8,8,Restaurangverksamhet,secondary,,5808000,2024,537000,462000,476000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594633751,KustCharken Barbeque AB,,,true,2023,3,2,Restaurangverksamhet,secondary,,5707000,2025,664000,506000,642000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592885817,Kungshamn Suites AB,,,true,2020,6,4,Hotellverksamhet utan restaurangrörelse,secondary,,5901000,2024,-135000,-131000,446000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5564502200,Kungsbacka Bowling & Squashcenter AB,info@kungsbackabowling.se,+4630071545,true,1992,34,6,Övrig fritids- och nöjesverksamhet,other,,5838000,2024,-110000,14000,802000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592592652,Jönköpings Golfrestaurang AB,peter@golf-restaurangen.se,,true,2020,6,3,Restaurangverksamhet,secondary,,5580000,2025,622000,367000,568000,68000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592660087,Järnbrotts Krogen Aktiebolag,unalyap@hotmail.com,,true,2020,6,3,Restaurangverksamhet,secondary,,5501000,2024,213000,68000,304000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591714083,Järna Kök & Bar AB,,+46855170340,true,2018,8,5,Restaurangverksamhet,secondary,,5978000,2025,447000,403000,259000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592034226,I Love Pizza Hovås AB,info@ilovepizza.se,+46317877300,true,,,4,Restaurangverksamhet,secondary,,5533000,2024,16000,5000,1117000,917000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5568717911,Husargården AB,camilla@husargarden.se,,true,2017,9,5,Hotellverksamhet med restaurangrörelse,secondary,,5788000,2024,8000,-5000,730000,39000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591560866,Huakangcai AB,xujiancai11@gmail.com,+46812201349,true,2018,8,5,Restaurangverksamhet,secondary,,5855000,2025,184000,160000,450000,267000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5565314647,Göteborgs Gokartcenter AB,info@gokart.se,,true,1996,30,6,Drift av motorbanor,other,,6645000,2025,327000,268000,1031000,900000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594015629,Grevens Kök & Bar AB,info@grevenskungsbacka.se,,true,2022,4,4,Restaurangverksamhet,secondary,,5929000,2024,96000,-77000,501000,2420000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593933772,Good To Great Restaurant AB,lena@goodtogreat.se,,true,2022,4,4,Restaurangverksamhet,secondary,,5558000,2024,-1472000,16000,665000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591680334,Globe Restaurang AB,,+468882985,true,2018,8,5,Restaurangverksamhet,secondary,,5726000,2024,467000,347000,827000,430000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593002818,Gasklockan AB,falutorgscafeterian@hotmail.com,+4631151313,true,2021,5,4,Restaurangverksamhet,secondary,,5975000,2025,448000,274000,225000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591182489,GMG Burger AB,,+46707283620,true,2017,9,8,Restaurangverksamhet,secondary,,5502000,2024,-1653000,-1747000,1980000,1358000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5591985311,Fåk AB,githwestin@hotmail.se,,true,2019,7,4,Restaurangverksamhet,secondary,,5669000,2025,793000,604000,707000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592117997,Fournineone Ölhall AB,calle@parkvillan.se,,true,2019,7,4,Restaurangverksamhet,secondary,,5938000,2025,218000,219000,896000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593469207,Fisk och skaldjur by Anette AB,,,true,2021,5,4,Restaurangverksamhet,secondary,,5635000,2024,42000,88000,1204000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593662983,FB Stockholm AB,nathan.nuzzo@gmail.com,,true,2022,4,3,Restaurangverksamhet,secondary,,5638000,2025,362000,242000,792000,750000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594312729,Etnas cafe AB,,,true,2023,3,3,Restaurangverksamhet,secondary,,5747000,2024,62000,58000,793000,121000,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5565060901,Elara Restaurang AB,mmrestaurang@hotmail.com,,true,1995,31,0,Restaurangverksamhet,secondary,,5572000,2024,-467000,-489000,802000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590804638,Duo Städ AB,info@duostadab.se,,true,2016,10,8,Lokalvård,other,,5906000,2024,764000,608000,939000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591508618,Dina Småland AB,edina.hotic@harrys.se,,true,2018,8,5,Restaurangverksamhet,secondary,,5895000,2025,776000,749000,1221000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593051682,Devido AB,devido.foretag@gmail.com,+4615712522,true,2021,5,4,Restaurangverksamhet,secondary,,5535000,2024,719000,584000,409000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591020622,Den Glade Skattebetalaren AB,,+4635181900,true,2017,9,7,Restaurangverksamhet,secondary,,5589000,2024,-163000,-170000,1768000,605000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593264749,Demir's i Strömsund AB,annexet.piza@gmail.com,+46670614000,true,2021,5,4,Restaurangverksamhet,secondary,,5698000,2025,156000,487000,411000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568466600,Deljosh AB,,,true,2011,15,5,Bolagsdata i samarbete med Dun & Bradstreet Med verifierad affärsdata fattar du ,other,,5522000,2025,64000,82000,375000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591197214,Coma Matservice AB,,,true,2017,9,6,Restaurangverksamhet,secondary,,5829000,2025,571000,550000,586000,367000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592138563,City Hotel I Sundsvall AB,bokning@sundsvallcityhotel.se,+4660126090,true,2019,7,2,Hotellverksamhet utan restaurangrörelse,secondary,,5788000,2024,1505000,977000,594000,954000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594486994,Charbel & Rafqa AB,jojojabbo@gmail.com,,true,2023,3,4,Restaurangverksamhet,secondary,,5949000,2025,703000,423000,769000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592550338,Carnivore Steakhouse AB,arbenesabanista@hotmail.se,+4640104010,true,2020,6,3,Restaurangverksamhet,secondary,,5723000,2025,737000,547000,358000,92000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591677124,Café Drottninggatan AB,gabriel_acar@hotmail.com,+4631109062,true,2018,8,6,Restaurangverksamhet,secondary,,5580000,2024,333000,226000,733000,246000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593274680,Bärig Sverige AB,daniel.ozgun99@gmail.com,+4618253250,true,2021,5,4,Restaurangverksamhet,secondary,,5577000,2024,-27000,-42000,763000,112000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593223125,Brödernas Råsunda AB,richard.forsshell@brodernas.se,,true,2021,5,3,Restaurangverksamhet,secondary,,5576000,2024,-1270000,-1312000,2290000,255000,,,,,,,
