ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
4,"AB,revenue_soft,employees_core",5591914196,Underjord AB,lars@underjord.io,,true,2019,7,3,Dataprogrammering,other,,2648000,2025,-508000,-508000,165000,,,,,,,,
4,"AB,revenue_soft,employees_core",5594756131,Östgöta Fastighetsbyrå AB,,,true,2024,2,2,Förmedling avseende fastighetsverksamhet,other,,2646000,2025,122000,-959000,6784000,2478000,,,,,,,
4,"AB,revenue_soft,employees_core",5592776990,Framtida Bruk Gårdsmejeri i Sverige AB,,,true,2020,6,3,Dataprogrammering,other,,2637000,2025,20000,14000,240000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594055617,sol blixt AB,rasmussenlowe530@gmail.com,,true,2022,4,1,Elinstallationer,secondary,,2634000,2024,313000,245000,414000,177000,,,,,,,
4,"AB,revenue_soft,age_core",5569065179,Westmech industri AB,eric@westmech.se,,true,2012,14,0,Smidning och formning av metall och pulvermetallurgi,other,,2634000,2025,849000,774000,1335000,,,,,,,,
4,"AB,revenue_soft,employees_core",5592402084,Lickers Rök & Kök AB,puttepalickers@hotmail.com,,true,2020,6,2,Charkuteri- och annan köttvarutillverkning,other,,2634000,2025,-71000,41000,43000,,,,,,,,
4,"AB,revenue_soft,age_core",5568016256,TMC i Stockholm AB,signhild@hansenfamily.se,,true,2010,16,0,Juridiska byråers verksamhet m.m.,other,,2631000,2024,-110000,9000,765000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5593813115,Hotell Blanka AB,blanksvardsfastigheter@hotmail.com,,true,2022,4,1,Hotellverksamhet med restaurangrörelse,secondary,,2628000,2025,5000,5000,1412000,39000,,,,,,,
4,"AB,revenue_soft,age_core",5567920763,Skandinaviska Hisskonsulterna AB,skandinaviska@hisskonsulterna.com,,true,2009,17,0,Teknisk provning och analys,other,,2627000,2025,997000,1000,1258000,991000,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5593349979,Stockholm Stadshotell AB,ekonomi@frenchexpress.se,,true,2021,5,9,Hotellverksamhet med restaurangrörelse,secondary,,2619000,2024,-17230000,-17129000,17955000,27250000,,,,,,,
4,"AB,revenue_soft,employees_core",5592000367,Hennawi Dental AB,aymndent@hotmail.com,,true,2019,7,2,Tandläkarverksamhet,other,,2615000,2025,750000,598000,404000,5000,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594557448,Vibäck 10 AB,,+46102040063,true,2023,3,1,Hotellverksamhet med restaurangrörelse,secondary,,2614000,2025,-1640000,-37000,2767000,,,,,,,,
4,"AB,employees_core,branch_secondary",5594646993,Lundbergs Finbageri AB,info@lundbergsfinbageri.se,+46739577998,true,2023,3,2,Tillverkning av mjukt matbröd och färska bakverk,secondary,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_core",5592734239,Unizmart Transport AB,,,true,2020,6,3,"Vägtransport, godstrafik",other,,2607000,2025,166000,82000,1025000,956000,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594460296,Norrtälje Bygg och Eltjänst AB,emilskold80@hotmail.com,,true,2023,3,1,Tillverkning av monteringsfärdiga trähus,secondary,,2593000,2025,587000,350000,253000,120000,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594342387,SFT Transport AB,info@sftgroup.se,+46102051006,true,2023,3,1,Annan stödverksamhet avseende transport,secondary,,2592000,2024,1017000,807000,240000,209000,,,,,,,
4,"AB,revenue_soft,age_core",5567995195,AGERUM FASTIGHETS AB,,,true,2010,16,0,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",other,,2592000,2024,-46000,807000,13447000,,,,,,,,
4,"AB,revenue_soft,age_core",5567357057,Walders Åkeri AB,githwalder@outlook.com,+46705481330,true,2007,19,0,"Vägtransport, godstrafik",other,,1859000,2025,317000,286000,442000,,,,,,,,
4,"AB,revenue_soft,age_core",5569058018,Stadssalg AB,post@stadssalg.no,,true,2013,13,0,Diverse övrig stödverksamhet till företag,other,,2583000,2024,-152000,238000,781000,,,,,,,,
4,"AB,revenue_soft,employees_core",5593440547,VXPro AB,,,true,2021,5,2,Teknisk provning och analys,other,,2574000,2025,109000,37000,566000,,,,,,,,
4,"AB,revenue_soft,employees_core",5593064750,ZB Express AB,zbexpressab@gmail.com,,true,2021,5,2,"Vägtransport, godstrafik",other,,2564000,2025,343000,288000,465000,,,,,,,,
4,"AB,revenue_soft,age_core",5569987208,Roslagens Brygghus AB,olle.ronnholm@gmail.com,,true,2014,12,0,Framställning av öl,other,,2562000,2025,-101000,-102000,1409000,,,,,,,,
4,"AB,revenue_soft,employees_core",5594293754,Trygg Transport Stockholm AB,,,true,2023,3,2,"Vägtransport, godstrafik",other,,2557000,2024,83000,45000,662000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593466971,Ärenpris Mgmt AB,fredric.helmfrid@arenpris.se,,true,2021,5,0,Konsultverksamhet avseende företags organisation,core,,2555000,2025,724000,582000,154000,24000,,,,,,,
4,"AB,employees_soft,branch_core",5593665481,Wredler Projektledning AB,victor@wredlerprojekt.se,+46701981173,true,2022,4,1,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5569707168,ZouZou Restaurang AB,zhraa.razaq@gmail.com,,true,,,1,Restaurangverksamhet,secondary,,2526000,2025,17000,16000,77000,95000,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591136691,Tôssa Legal Group AB,ruth.yosef@tossalegal.se,,true,2017,9,1,Juridiska byråers verksamhet m.m.,other,,2524000,2024,1292000,1170000,1457000,57000,,,,,,,
4,"AB,revenue_soft,employees_core",5592225782,insourceit Konsultbolag AB,bkjollerstrom@hotmail.com,,true,2019,7,3,Datakonsultverksamhet,other,,2508000,2025,94000,-45000,1438000,,,,,,,,
4,"AB,revenue_soft,employees_core",5594596354,Öjbro Consulting AB,consulting@ojbro.se,,true,2023,3,2,Datakonsultverksamhet,other,,2503000,2025,576000,459000,113000,,,,,,,,
4,"AB,revenue_soft,age_core",5562210269,Åvallen Skatt & Juridik AB,kristina.berlin@avallen.se,,true,1996,30,0,Juridiska byråers verksamhet m.m.,other,,2502000,2024,957000,549000,910000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5590964218,Hard Waters AB,johanevers@me.com,,true,2017,9,1,Barverksamhet,other,,2502000,2026,851000,505000,527000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5590793823,Åke Haraldssons Åkeri AB,akeharaldssonsakeri@gmail.com,,true,2017,9,1,"Vägtransport, godstrafik",other,,3000,2024,-173000,-5000,293000,,,,,,,,
4,"AB,revenue_soft,has_lender_debt",5594053133,Ängelholms Städcentral AB,info@lillaservice.se,,true,2022,4,0,Lokalvård,other,,21000,2024,-4000,-4000,,,Almi,,,,,,
4,"AB,revenue_soft,age_core",5566379706,Walls Transport Aktiebolag,arnewall53@gmail.com,,true,2004,22,0,"Vägtransport, godstrafik",other,,2000,2023,-5000,-6000,3000,130000,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591648067,Unity Transport Sverige AB,,,true,2018,8,1,"Vägtransport, godstrafik",other,,1838000,2023,-114000,-115000,46000,13000,,,,,,,
4,"AB,revenue_soft,employees_core",5593762049,Trygg Flytt & Städservice i Sverige AB,info@nyrosh.se,+46762873124,true,2022,4,4,Flyttjänster,other,,2397000,2024,268000,207000,78000,349000,,,,,,,
4,"AB,revenue_soft,age_core",5563076842,Transporttjänst i Västerås AB,transporttjanstivasterasab@gmail.com,+4629441002,true,1987,39,0,"Vägtransport, godstrafik",other,,2261000,2023,-145000,-145000,320000,,,,,,,,
4,"AB,employees_core,branch_secondary",5594893488,Tullpunkten AB,info@tullpunkten.se,,true,2024,2,2,Annan stödverksamhet avseende transport,secondary,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594086455,Thommy Bäcker AB,thommy.backer@gmail.com,,true,2022,4,1,Annan stödverksamhet avseende transport,secondary,,1000,2024,-2000,-8000,,,,,,,,,
4,"AB,revenue_soft,employees_core",5592216658,Taxiservice Halmstad AB,,,true,2019,7,4,Övrig stödverksamhet avseende landtransport,other,,1511000,2025,-70000,205000,453000,439000,,,,,,,
4,"AB,revenue_soft,age_core",5568913668,TK Crew AKTIEBOLAG,svv@spray.se,,true,2012,14,0,Övrig stödverksamhet avseende landtransport,other,,40000,2023,-1000,-1000,1000,,,,,,,,
4,"AB,revenue_soft,age_soft,branch_secondary",5591428205,TFG Group AB,Info@Natus.se,,true,2017,9,0,Annan stödverksamhet avseende transport,secondary,,26000,2024,-18000,2605000,31000,,,,,,,,
4,"AB,revenue_soft,age_core",5590253349,Ställföreträdarservice Sverige AB,service@stfservice.se,,true,2015,11,0,Magasinering och varulagring,other,,755000,2024,135000,8000,47000,,,,,,,,
4,"AB,revenue_soft,age_core",5564286663,KenDev AB,,,true,1991,35,0,Dataprogrammering,other,,1331000,2023,252000,493000,240000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591226955,Åsbergs juristbyrå AB,thasberg@gmail.com,,true,2017,9,1,Juridiska byråers verksamhet m.m.,other,,15000,2024,-70000,-70000,11000,,,,,,,,
4,"AB,revenue_soft,has_lender_debt",5591853725,Wentli Entreprenad AB,,,true,2019,7,0,Juridiska byråers verksamhet m.m.,other,,23000,2023,-5000,-5000,-37000,1339000,Kreditinstitut,Övriga skulder till kreditinstitut,52071,106151,,,
4,"AB,revenue_soft,employees_soft,age_soft",5568542244,Underdog AB,,,true,2018,8,1,Verksamheter som utövas av huvudkontor,other,,10976000,2024,-790000,-2358000,99000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5590766266,Trifid Consulting AB,l.samuelson@telia.com,,true,2017,9,1,Juridiska byråers verksamhet m.m.,other,,2000,2022,-37000,-37000,7000,,,,,,,,
4,"AB,revenue_soft,age_core",5567044127,Tingsryds Fastighets- & Juristbyrå AB,erika.henmalm-koch@tingsrydsfastighetsbyra.se,,true,2006,20,0,Förmedling avseende fastighetsverksamhet,other,,1260000,2024,-5000,117000,57000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591627517,Peakview Advisory AB,atohlsson@gmail.com,,true,2018,8,1,Juridiska byråers verksamhet m.m.,other,,611000,2025,-570000,-35000,98000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591785240,Oliwsson Juristbyrå AB,emelie.oliwsson@gmail.com,,true,2018,8,1,Juridiska byråers verksamhet m.m.,other,,578000,2023,-12000,-12000,13000,,,,,,,,
4,"AB,revenue_soft,age_core",5590336490,Sokalf juridik AB,alfred@krzymowski.com,,true,2015,11,0,Juridiska byråers verksamhet m.m.,other,,214000,2025,-1000,-1000,14000,,,,,,,,
4,"AB,revenue_soft,age_core",5566280490,Sofisteri AB,sofiwardau@gmail.com,+4648050008,true,2011,15,0,Juridiska byråers verksamhet m.m.,other,,19000,2015,-95000,-95000,154000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591613541,Sofie Stråhlén Juridisk Assistans AB,sofiestrahlen@hotmail.com,,true,2018,8,1,Juridiska byråers verksamhet m.m.,other,,37000,2024,-811000,336000,110000,,,,,,,,
4,"AB,employees_soft,branch_core",5594610064,Rodarve Advokat AB,,,true,2023,3,1,Advokatbyråverksamhet,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591607410,Malin Palm Juridisk Assistans AB,malinjansson75@hotmail.com,,true,2018,8,1,Juridiska byråers verksamhet m.m.,other,,914000,2023,-942000,230000,66000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593528424,Maine Advokat AB,kristina.andersson@mainelaw.se,,true,2021,5,0,Advokatbyråverksamhet,core,,23000,2024,-20000,-25000,169000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591684245,MECS Legal Consulting AB,info@bolagspartner.se,,true,2018,8,1,Juridiska byråers verksamhet m.m.,other,,91000,2024,-11000,-11000,23000,,,,,,,,
4,"AB,employees_soft,branch_core",5592738222,Övertorp konsult AB,lasse.hogberg@gmail.com,,true,2020,6,1,Revision,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,branch_core",5593007445,Woodyjellystone AB,martinhedlund@live.se,,true,2021,5,0,Revision,core,,227000,2025,-1000,-1000,46000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593919391,Wessel Invest AB,par.wessel@live.se,,true,2022,4,0,Redovisning och bokföring; skatterådgivning,core,,3000,2025,-1000,6000,11000,,,,,,,,
4,"AB,employees_soft,branch_core",5592835119,Wermdö ekonomistyrning AB,bertils.a2@gmail.com,,true,2020,6,1,Redovisning och bokföring; skatterådgivning,core,,-54000,2024,-7000,-7000,55000,,,,,,,,
4,"AB,revenue_soft,branch_core",5594159427,Wahlströms Group AB,info@wahlstromslokalvard.se,,true,2022,4,0,Redovisning och bokföring; skatterådgivning,core,,8000,2024,-14000,-14000,25000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593194979,WARIT AB,ewa.warit@gmail.com,,true,2021,5,0,Redovisning och bokföring; skatterådgivning,core,,13000,2025,-1000,-1000,8000,,,,,,,,
4,"AB,revenue_soft,branch_core",5594214644,WABE Advisory AB,oscarwahlberg1@gmail.com,,true,2023,3,0,Redovisning och bokföring; skatterådgivning,core,,23000,2024,-1000,-1000,,,,,,,,,
4,"AB,revenue_soft,branch_core",5594300369,Voitto Business Development AB,ekonomi@voitto.se,,true,2023,3,0,Redovisning och bokföring; skatterådgivning,core,,28000,2024,-10000,-10000,13000,,,,,,,,
4,"AB,revenue_soft,age_core",5569724189,Vincera AB,info@vincera.se,+46840011520,true,2014,12,0,Annan it- och dataverksamhet,other,,1221000,2025,657000,526000,372000,,,,,,,,
4,"AB,revenue_soft,branch_core",5590748132,Östling Management Consulting AB,,,true,,,0,Konsultverksamhet avseende företags organisation,core,,41000,2022,-1000,-1000,8000,,,,,,,,
4,"AB,revenue_soft,branch_core",5591099626,Öfverbeck Invest AB,joakimofverbeck@hotmail.com,,true,,,0,Konsultverksamhet avseende företags organisation,core,,99000,2024,-1000,39000,,,,,,,,,
4,"AB,employees_soft,branch_core",5591798318,thepethen AB,petter@landfall.se,,true,2020,6,1,Konsultverksamhet avseende företags organisation,core,,42930000,2025,-90000,28598000,45000,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591194708,iSherpa AB,amanda.le.svensson@gmail.com,,true,2017,9,1,Inredningsdesign,other,,56000,2024,-25000,-24000,33000,,,,,,,,
4,"AB,employees_soft,branch_core",5594726449,aquasar consulting AB,,,true,2024,2,1,Konsultverksamhet avseende företags organisation,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,branch_core",5593933822,andHR Nordic AB,jennysundhall@gmail.com,,true,2022,4,0,Konsultverksamhet avseende företags organisation,core,,32000,2023,-21000,-20000,290000,,,,,,,,
4,"AB,revenue_soft,branch_core",5592690696,Zevai Capital AB,collins@creedmediagroup.com,,true,2020,6,0,Konsultverksamhet avseende företags organisation,core,,40000,2023,-705000,3122000,638000,,,,,,,,
4,"AB,revenue_soft,branch_core",5592555543,ZYME3 AB,johan@zymetri.com,,true,,,0,Konsultverksamhet avseende företags organisation,core,,99000,2023,-2000,-516000,346000,,,,,,,,
4,"AB,revenue_soft,age_core",5563668176,ÅLE-Plåtslageri Aktiebolag,jonas.lilja@gmail.com,+4686180470,true,1989,37,0,Inredningsdesign,other,,141000,2024,,,20000,,,,,,,,
4,"AB,revenue_soft,employees_core",5591924724,Älven arkitekter AB,lotta@alvenark.se,+46704193105,true,2019,7,2,Arkitektverksamhet,other,,746000,2024,3000,125000,442000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593814675,"von der Burg- Ledarskap, Teknik och Utbildning AB",lennart.von_der_burg@hotmail.com,,true,2022,4,0,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik",core,,25000,2025,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591434989,bonocervus AB,,,true,2018,8,1,Arkitektverksamhet,other,,41000,2024,,,,,,,,,,,
4,"AB,revenue_soft,age_core",5567692909,arconi projektering AB,,,true,2010,16,0,Arkitektverksamhet,other,,1000,2025,,,,,,,,,,,
4,"AB,revenue_soft,branch_core",5593155103,act enviro AB,peter.goltl@actmanagement.se,,true,2021,5,0,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,269000,2023,-16000,-15000,15000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593462020,Westerberg Projekt AB,paul.westerberg@elkonsulten.com,,true,2021,5,0,Teknisk konsultverksamhet inom elteknik,core,,621000,2025,-52000,-16000,25000,,,,,,,,
4,"AB,revenue_soft,age_soft,branch_secondary",5591587315,Wennerström Elektromekaniska AB,fredrik@elektromekaniska.se,,true,2018,8,0,Elinstallationer,secondary,,34000,2024,-7000,-6000,2000,2000,,,,,,,
4,"AB,revenue_soft,branch_core",5594566761,WMA Projekt AB,martenssonwilliam@live.se,,true,2023,3,0,Utformning av byggprojekt,core,,132000,2024,-3000,-3000,1000,,,,,,,,
4,"AB,employees_soft,branch_core",5594398967,WILGRA AB,,+46849004715,true,2023,3,1,Konsultverksamhet avseende företags organisation,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5590965801,Geoanalysis Sweden AB,henrik@geoanalysis.se,,true,2017,9,1,Teknisk provning och analys,other,,11000,2024,-2000,-7000,10000,94000,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591418669,Biverud teknik AB,henrik@eas-el.se,,true,2018,8,1,Teknisk provning och analys,other,,626000,2023,-142000,-74000,185000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5593872988,Umeå Produktion AB,,,true,2022,4,1,Tillverkning av monteringsfärdiga trähus,secondary,,214000,2025,-757000,-753000,38000,,,,,,,,
4,"AB,revenue_soft,age_soft,branch_secondary",5591262380,Trärum produktion AB,andreas.amasalidis@hotmail.com,,true,2018,8,0,Tillverkning av monteringsfärdiga trähus,secondary,,73000,2022,-11000,-34000,10000,,,,,,,,
4,"AB,revenue_soft,branch_core",5593839052,SYNTERRA SYSTEMS AB,kosticfilip99@gmail.com,,true,2022,4,0,Byggnadssnickeriarbeten,core,,13000,2023,-2000,-2000,2000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594134321,Platsbyggarn från Lidingö AB,,,true,2022,4,1,Tillverkning av köksmöbler,secondary,,17000,2024,-9000,-8000,,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5593474181,OLO Design AB,kiki@olo-design.com,,true,2021,5,1,Industridesign och modedesign,secondary,,14000,2024,-17000,30000,2000,,,,,,,,
4,"AB,employees_soft,branch_core",5595110866,MEGTeK AB,,,true,2024,2,1,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik",core,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5592756893,Remace AB,calle.tattoo@gmail.com,,true,2020,6,1,Tillverkning av belysningsarmatur,secondary,,6000,2023,-4000,-4000,2000,,,,,,,,
4,"AB,revenue_soft,has_lender_debt",5593154809,Protena Food AB,,,true,2021,5,0,Charkuteri- och annan köttvarutillverkning,other,,25000,2024,,,,,Kreditinstitut,Övriga skulder till kreditinstitut,00,,,,
4,"AB,age_core,branch_secondary",5562871045,Ödins i Almedalen AB,johan@bergaudd.se,,true,1994,32,0,Restaurangverksamhet,secondary,,,,,,,,,,,,,,
4,"AB,revenue_soft,employees_soft,age_soft",5591407811,Hop Notch AB,magnus@hopnotch.se,,true,2018,8,1,Framställning av öl,other,,78000,2025,-10000,29000,4064000,,,,,,,,
4,"AB,revenue_soft,age_soft,branch_secondary",5591265854,VICI Castle AB,,+46406855160,true,2017,9,0,Hotellverksamhet med restaurangrörelse,secondary,,68000,2024,-54000,-54000,14000,,,,,,,,
4,"AB,branch_secondary,has_lender_debt",5595120741,Sveas Bed & Breakfast AB,kontakt@sweetdreamsullared.se,,true,2024,2,0,Hotellverksamhet utan restaurangrörelse,secondary,,,,,,,,Svea,,,,,,
4,"AB,revenue_soft,age_core",5569223828,Sigsig AB,jesper@ahlbom.se,+46859250100,true,2013,13,0,Drift av konferensanläggningar med boende,other,,111000,2023,-46000,-46000,15000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5593916702,Nora Hägglund AB,norahagglund@hotmail.com,,true,2022,4,1,Restaurangverksamhet,secondary,,31000,2024,-58000,-57000,4000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5594077116,Lomma Turisthotell AB,alexander@apkr.se,,true,2022,4,1,Hotellverksamhet utan restaurangrörelse,secondary,,1135000,2024,-227000,-240000,13550000,4000000,,,,,,,
4,"AB,revenue_soft,age_soft,branch_secondary",5591299044,Industriutveckling Sverige AB,,+4636196440,true,2017,9,19,Hotellverksamhet utan restaurangrörelse,secondary,,2000,2022,-18085000,-11155000,13111000,,,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5591733083,Ömer Ayranci AB,,,true,2020,6,1,Restaurangverksamhet,secondary,,2814000,2022,-234000,-217000,213000,,,,,,,,
4,"AB,branch_secondary,has_lender_debt",5595595579,W&A Vin & Gastronomi AB,,,true,2025,1,0,Restaurangverksamhet,secondary,,,,,,,,Svea,,,,,,
4,"AB,revenue_soft,employees_soft,branch_secondary",5591849368,Vin & Matkultur i Sollentuna AB,,,true,2019,7,1,Restaurangverksamhet,secondary,,12000,2024,-30000,-30000,15000,,,,,,,,
4,"AB,branch_secondary,has_lender_debt",5594895053,Verde Malmö AB,verdemalmo@gmail.com,+46704412843,true,2024,2,0,Restaurangverksamhet,secondary,,,,,,,,Almi,,,,,,
4,"AB,revenue_soft,age_core",5569538738,Segersjö Inspiration AB,peterhak@tele2.se,,true,2014,12,0,Diverse övrig stödverksamhet till företag,other,,609000,2024,-2000,19000,7000,,,,,,,,
4,"AB,revenue_soft,age_core",5566712153,MCP Live AB,info@mcplive.com,+46855444400,true,2004,22,0,Diverse övrig stödverksamhet till företag,other,,14000,2025,-569000,-575000,497000,,,,,,,,
4,"AB,employees_soft,branch_core",5594897091,Link Financial Sweden AB,tnygards@linkfinancial.eu,,true,2024,2,1,Konsultverksamhet avseende företags organisation,core,,,,,,,,,,,,,,
4,"AB,revenue_soft,branch_core",5593081903,Interior Design at West Coast AB,info@designat.nu,,true,2021,5,0,Byggnadssnickeriarbeten,core,,46000,2023,-3000,-3000,2000,19000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592067580,Mats Haugen Ventilation AB,matte.haugen@gmail.com,+46706640074,true,2019,7,1,Ventilationsarbeten,other,,14857000,2025,633000,327000,2432000,465000,,,,,,,
3,"AB,revenue_soft,branch_secondary",5591951859,Sandvik Gård spa och konferens AB,pia@sandvikgard.com,+46812064368,true,2019,7,0,Hotellverksamhet med restaurangrörelse,secondary,,14731000,2025,-26000,24000,3222000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5592910466,Vänner & Deg AB,hej@deggoteborg.se,,true,2020,6,13,Restaurangverksamhet,secondary,,14663000,2024,905000,552000,1855000,,,,,,,,
3,"AB,revenue_soft,employees_soft",5592833130,Karlstad Dryckesfabrik AB,anders@hammarsbryggeri.se,,true,2020,6,9,Framställning av cider och andra jästa drycker av frukt,other,,14362000,2024,1059000,839000,3394000,2414000,,,,,,,
3,"AB,employees_soft,branch_secondary",5594055740,Häljeruds Lantbruk & Gårdsbageri AB,haljerud@telia.com,,true,2022,4,5,Tillverkning av mjukt matbröd och färska bakverk,secondary,,15039000,2024,1897000,1462000,1308000,12446000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592162555,Barsan Global Logistics AB,aydin.akca@barsan.com,,true,2019,7,1,Reguljär lufttransport av gods,other,,14230000,2024,-901000,-920000,3787000,,,,,,,,
3,"AB,revenue_soft,employees_soft",5592016314,ZBG Sverige AB,info@zenbiz.se,,true,2019,7,10,Datakonsultverksamhet,other,,14116000,2025,716000,1103000,1556000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5594043696,Hotellgruppen Brommavik AB,jasmine@brommavik.se,+468304300,true,2022,4,11,Hotellverksamhet med restaurangrörelse,secondary,,13962000,2024,88000,34000,1544000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5594137134,Polarfönster AB,jonas@toprofit.se,,true,2022,4,11,Tillverkning av dörrar och fönster av trä,secondary,,13952000,2025,1219000,718000,4932000,428000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592329501,Tegsnäs Emballage AB,,,true,,,8,Träförpackningstillverkning,other,,13762000,2025,1464000,951000,3137000,,,,,,,,
3,"AB,employees_core",5594550930,ZEE Packning AB,info@rawpowder.se,,true,2023,3,2,Förpackningsverksamhet,other,,,,,,,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5594362120,Stockhult Bio Energy AB,invoice.timber@stockhult.com,,true,2023,3,0,Tillverkning av fasta bränslen av vegetabilisk biomassa,secondary,,13468000,2025,-6954000,-568000,12964000,16682000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592585383,Stand Out XPO AB,martin@standoutxpo.se,,true,2020,6,8,Arrangemang av kongresser och mässor,other,,13356000,2025,604000,293000,2616000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5592109531,Stockholm Hotel Apartments Rosersberg AB,nordiska@stockholmhotelapartments.se,,true,2019,7,0,Hotellverksamhet utan restaurangrörelse,secondary,,13268000,2023,1527000,553000,7776000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5592448772,UPW AB,ulrika@sjofartshotellet.se,,true,2020,6,15,Hotellverksamhet med restaurangrörelse,secondary,,13182000,2025,-623000,-450000,1398000,713000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592161185,Lektus Samhällsbyggnad i Malmö AB,Info@lektus.se,+46104986300,true,2019,7,8,"Allmännyttiga anläggningsarbeten för värme, vatten och avlopp",other,,12986000,2025,-635000,43000,4244000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5592625387,Transdav Logistic AB,ligiacotea@yahoo.com,,true,2020,6,0,Logistikverksamhet,secondary,,12922000,2024,209000,14000,343000,968000,,,,,,,
3,"AB,revenue_soft,branch_secondary",5592196215,Ximi AB,,,true,2019,7,0,Restaurangverksamhet,secondary,,12860000,2024,-535000,-4000,817000,939000,,,,,,,
3,"AB,revenue_soft,employees_soft",5592873201,Lektus Samhällsbyggnad Miljö och Vatten i Stockholm AB,leo.regazzoni@lektus.se,,true,2020,6,7,"Sanering, efterbehandling av jord och vatten samt annan verksamhet för förorenin",other,,12855000,2025,403000,257000,2583000,,,,,,,,
3,"AB,revenue_soft,employees_soft",5592386329,Sörmlands Mur & Platt AB,hans@hlbesiktning.se,,true,,,7,Teknisk provning och analys,other,,12846000,2025,900000,589000,1836000,,,,,,,,
3,"AB,age_core",5590072046,Valutec Group AB,,,true,2016,10,0,Juridiska byråers verksamhet m.m.,other,,18047000,2024,15773000,124577000,15970000,,,,,,,,
3,"AB,revenue_soft,branch_secondary",5593717431,Äleklinta Utveckling AB,anders@bemervik.se,,true,2022,4,0,Hotellverksamhet utan restaurangrörelse,secondary,,12772000,2025,8194000,6445000,1594000,8160000,,,,,,,
