orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556827-3667,Sorfa Automotive AB,Sorfa Automotive AB,46502,,46502,GÖTEBORG,41327,ANDRA LÅNGGATAN 51,"Föremålet för bolagets verksamhet är att bedriva import, export och handel med elektroniska komponenter och apparater i samband med personbilar (Automotive), samt därmed förenlig verkamhet.",2010-11-24,active,,,,
556832-0633,EB SWEALIFE PRODUCTIONS i Europa AB,EB SWEALIFE PRODUCTIONS i Europa AB,46189,,46189,SUNDBYBERG,17278,TULEGATAN 18,"Bolaget ska utföra säljuppdrag med försäljning av tjänster, konsultuppdrag inom försäljning samt därmed förenlig verksamhet.",2010-12-13,active,,,,
556831-3117,Kollektion i Dalarna AB,Kollektion i Dalarna AB,47711,,47711,VANSBRO,78631,NORRA ALLÉGATAN 33,Föremålet för bolagets verksamhet är att bedriva detaljhandel med konfektionsvaror samt därmed förenlig verksamhet.,2010-12-09,active,,,,
556835-5621,Cardstore Europe AB,Cardstore Europe AB,46499,,46499,KUNGSBACKA,43437,KABELGATAN 6,"Bolaget ska sälja kort och konst till butiker och handlare, bedriva förvaltning av fastigheter och värdepapper och därmed förenlig verksamhet.",2010-12-23,active,,,,
556605-0786,Cashfix AB,Cashfix AB,46831,,46831; 47811,ÄNGELHOLM,26291,ERRARPS BYAVÄG 68,"Bolaget ska bedriva handel med datorer och kassaregister samt import, export av diverse inredningsprodukter, utföra administrativa tjänster, utbildning och konsultverksamhet inom dator och kassaregistersektorn och bedriva därmed förenlig verksamhet.",2001-01-11,active,,,,
556605-1222,INNOVIDA AB,INNOVIDA AB,46141,,46141; 47712; 74110,BORÅS,50495,VÄSTRA GRANBÄCKSVÄGEN 22,"Bolaget skall bedriva konsultationer inom färgfysik, förvaltning av fastigheter och värdepapper samt import och export av konfektion, ävensom idka därmed förenlig verksamhet.",2001-01-11,active,,,,
556839-1485,HM Redovisning AB,HM Redovisning AB,47552,,47552; 69201,CHARLOTTENBERG,67392,MELLBYSÄTRA,"Bolaget ska bedriva handel med varor och tjänster inom inredning och interiör, redovisnings- och ekonomitjänster, handel med värdepapper, fast och lös egendom samt därmed förenliga verksamheter.",2011-01-20,active,,,,
556838-0074,Nålspets Audio AB,Nålspets Audio AB,46502,,46502; 47541,STOCKHOLM,11532,ERIK DAHLBERGSGATAN 25,"Bolaget ska via egna lokaler samt ett stort butiksnät i hela Skandinavien erbjuda slutkonsumenter de mest intressanta, välgjorda och välrenommerade produkter för musikåtergivning i hemmet samt bedriva import, konsulttjänster och försäljning i anslutning därtill och därmed förenlig verksamhet. Bolaget erbjuder även konsulttjänster inom marknadsföring, varumärkesstrategi och grafisk design.",2011-01-12,active,,,,
556798-2763,Tammorra AB,Tammorra AB,46649,,46649; 56210,LIMHAMN,21611,SEGLAREGATAN 13,"Föremålet för bolagets verksamhet är utveckling, produktion och marknadsföring av audioutrustning och därmed förenlig verksamhet. Bolaget säljer även konsulttjänster inom elektronikutveckling.",2009-12-28,active,,,,
556812-6717,Nordic Piercing AB,Nordic Piercing AB,47772,,47772,ÅSKLOSTER,43296,ÅSKLOSTERVÄGEN 55,"Bolaget ska bedriva import och försäljning av smycken, bijouterier, piercing- och tatueringsattiraljer samt därmed förenlig verksamhet.",2010-06-29,active,,,,
556844-2676,Agent T.K AB,Agent T.K AB,47552,,47552,TYRESÖ,13555,STJÄRNVÄGEN 30,Konsultverksamhet inom försäljning.,2011-03-03,active,,,,
556842-9913,Pantelis Trade AB,Pantelis Trade AB,46340,,46340; 47113,STOCKHOLM,12071,JAN INGHES TORG 10,Import av livsmedel samt alkoholhaltiga drycker. Detaljhandel med livsmedel på internet.,2011-02-23,active,,,,
556610-2983,Thrace Polybulk AB,Thrace Polybulk AB,46860,,46860,Staffanstorp,24534,Kometvägen 1,Bolaget skall ha till föremål för sin verksamhet att marknadsföra och sälja emballagesäckar och liknande och därtill hörande produkter samt därmed förenlig verksamhet.,2001-05-03,active,,,,
556807-5047,Arlehed Invest AB,Arlehed Invest AB,47121,,47121,ÅLBERGA,61190,RÅSTAVÄGEN 5,"Bolaget ska bedriva försäljning och uthyrning av mobila trygghetslarm till privatpersoner, kommuner, landsting och företag samt därmed förenlig verksamhet.",2010-05-05,active,,,,
556786-0258,Klar-Syn i Höllviken AB,Klar-Syn i Höllviken AB,47742,,47742,HÖLLVIKEN,23632,KUNGSTORPSVÄGEN 10,"Bolaget ska bedriva detaljhandel med glas, linser, bågar, kikare och tillbehör inom optikbranschen, tillhandahålla utprovning av glasögon och linser, ombesörja synundersökningar, importera bågar och tillbehör inom optikbranschen, och ska också äga och förvalta värdepapper, samt bedriva därmed förenlig verksamhet.",2009-07-15,active,,,,
556783-6779,Kök & Vitvaror i Falun AB,Kök & Vitvaror i Falun AB,47541,,47541,FALUN,79171,ÅSGATAN 8,"Bolaget ska idka försäljning av kompletta kök, vitvaror, hushållsmaskiner och elartiklar och därmed förenlig verksamhet.",2009-06-08,active,,,,
556790-5822,Intercomp Gruppen AB,Intercomp Gruppen AB,46649,,46649; 64994,ÅHUS,29631,NORREGATAN 22,"Aktiebolaget ska bedriva handel med produkter och konsultation inom miljö- och avfallshantering, handel med och förvaltning av aktier och värdepapper samt därmed förenlig verksamhet.",2009-10-07,active,,,,
556789-8159,Mikael Crafoord Handel & Service AB,Mikael Crafoord Handel & Service AB,47300,,47300; 47811,VAGGERYD,56732,HOKVÄGEN 2 A,Föremålet för bolagets verksamhet är att bedriva bensin- och servicestation samt bedriva import och försäljning av veteranfordon. Ävensom idka därmed förenlig verksamhet.,2009-09-29,active,,,,
556792-3841,M&L Film och Spel AB,M&L Film och Spel AB,47242,,47242,MÖLNLYCKE,43530,ALLÉN 6 B,Bolaget ska bedriva uthyrning och försäljning av DVD-filmer och spel jämte dämred förenlig verksamhet.,2009-11-02,active,,,,
556793-1729,Bengt Gejrot Konsult AB,Bengt Gejrot Konsult AB,46499,,46499; 85690,ASKIM,43640,GRANITVÄGEN 8,"Bolaget ska bedriva utbildning, konsultation och rekryterings- verksamhet och skriftställarverksamhet inom bolagets verksamhetsområde samt därmed förenlig verksamhet.",2009-11-09,active,,,,
556794-0688,Rönnings Entreprenad & Consult AB,Rönnings Entreprenad & Consult AB,46130,,46130; 71121,KRYLBO,77596,VIKSBERG 41,"Byggentreprenad, förvaltning av fast egendom samt därmed förenlig verksamhet.",2009-11-20,active,,,,
556796-7509,Kramfors Trädgård AB,Kramfors Trädgård AB,47761,,47761,KRAMFORS,87236,FINNMARKSVÄGEN 3,Bolaget skall driva handelsträdgård samt därmed förenlig verksamhet.,2009-12-11,active,,,,
556798-1617,SXS Promotion AB,SXS Promotion AB,47712,,47712,TÄBY,18330,GNEJSVÄGEN 11,Bolaget bedriver investeringar i noterade och onoterade verksamheter samt tillhandahåller tjänster för utveckling av bolag och dess verksamhet samt sälja tillbehör till bostaden.,2009-12-23,active,,,,
556805-0503,4 Aqua Sweden AB,4 Aqua Sweden AB,46150,,46150,SPÅNGA,16344,ARRENDEVÄGEN 36,Bolaget ska bedriva import och försäljning av badrumsinredningar jämte därmed förenlig verksamhet.,2010-04-15,active,,,,
556805-0784,Tosses Mattor AB,Tosses Mattor AB,46471,,46471,SALTSJÖ-DUVNÄS,13150,FISKARBACKEN 4,"Bolaget skall bedriva import och försäljning av mattor, golvbeläggningar och heminredningsmaterial samt annan därmed förenlig verksamhet.",2010-04-15,active,,,,
556806-8943,Stolen.nu klassiskt i nutid AB,Stolen.nu klassiskt i nutid AB,47551,,47551; 74110; 74130,MARIEFRED,64731,GRIPSHOLM UTSIKTEN 1 B LGH 1201,"Bolaget ska bedriva försäljning, design och utveckling av möbler.Bolaget ska även bedriva konsultverksamhet inom inredning,facility management och företagsutveckling.",2010-04-28,active,,,,
556810-9937,Lillasyster & Storebror AB,Lillasyster & Storebror AB,47789,,47789,GÖTEBORG,41122,SKANSTORGET 9,"Verksamheten är en baby och barnbutik med fokus på barnvagnar, möbler och barnsäkerhet,",2010-06-08,active,,,,
556818-0243,TOTAL DATA & IT I HÖGANÄS AB,TOTAL DATA & IT I HÖGANÄS AB,46501,,46501,ÅSTORP,26532,RÖNNVÄGEN 41,"Försäljnig av dator och It utrustning med tillhörande service. samt installation av el, tele och data till privatpersoner och företag",2010-09-08,active,,,,
556834-3080,Piteå Norra Småbåtshamn AB,Piteå Norra Småbåtshamn AB,47633,,47633; 95311; 95320,PITEÅ,94131,LILLA FYRGATAN 9,"Bolaget ska bedriva försäljning av båtar, motorer, snöskotrar, MC, mopeder, ATV, trädgårdsmaskiner, fritidsprodukter och till- behör samt även uthyrning av båtplatser. Bolaget bedriver även service, underhåll och reparationer av motorer och motorfordon, handel med värdepapper samt idka därmed förenlig verksamhet.",2010-12-20,active,,,,
556835-3402,Aljo-Data AB,Aljo-Data AB,47401,,47401; 62201,BANKERYD,56435,HANTVERKAREGATAN 5 A,"Bolaget ska bedriva sin verksamhet i första hand Sverige, men även Europa kan in framtiden bli ett av företagets arbetsområden. Företaget kommer att arbeta med företag, organisationer, föreningar och privatpersoner. Försäljning av datarelaterade produkter såsom stationära och bärbara datorer, skrivare, scanner, bildskärmar, TV-apparater, nätverksutrustning och datatillbehör. Konsulttjänster såsom felsökning av datorer, ombyggnad av datorer, nybyggnad av datorer. Installation av programvaror, leverans av datorutrustning på plats hos kund, där en komplett och färdig konfigurering sker. Företaget kommer att konsultera inom IT-området, där råd och information ges avseende IT-relaterade frågor. Vidare kommer vi att jobba med fibernät (stadsnät) såsom kabeldragning och installation av nätverksutrustning. Tillverkning och installation av hemsidor, sökmotoroptimering, webbshopar och sälj sajter är en del i bolagets verksamhet. Elektronisk affärskommunikation (EDI) inom administrativa system. Programeringstjänster inom administrativa system. Försäljning och installation av olika affärssystem. Försäljning av begagnade produkter inom IT-relaterat område med därmed förenlig verksamhet.",2010-12-22,active,,,,
556836-6834,Termino C 15312 AB,Termino C 15312 AB,47711,,47711,VAXHOLM,18532,STRANDGATAN 7,Aktiebolaget skall bedriva förvaltning av värdepapper samt därmed jämförlig verksamhet.,2011-01-03,active,,,,
556843-3329,Stark Agentur AB,Stark Agentur AB,46160,,46160,ULLARED,31162,KVIGHULT 112,"Bolaget skall bedriva agentur och försäljning inom textilbranschen, försäljning av kemisk-tekniska artiklar, jakt och fritidsartiklar, babyartiklar, konserver, drycker och livsmedel äga och förvalta värdepapper samt annan därmed förenlig verksamhet.",2011-02-24,active,,,,
556800-3163,Hjärtslag AB,Hjärtslag AB,46390,,46390; 58290; 73120; 47792,VÄLLINGBY,16267,LYCKSELEVÄGEN 142,"Bolaget ska bedriva utveckling och programmering av användarverktyg på Internet samt därmed förenlig verksamhet. Bolaget ska även bedriva försäljning av diverse varor och tjänster.  SVENSK NÄRINGSGRENSINDELNING SNI  Kod 73120 Mediebyråverksamhet och annonsförsäljning på internet. Kod 47792 Specialiserad butikshandel med övriga begagnade varor Secondhand butik, Överskottsmaterial, begagnade varor, butikshandel Kod47.911 Postorderhandel och detaljhandel på internet med brett sortiment.",2010-02-04,active,,,,
556844-0035,Exani Sports AB,Exani Sports AB,46420,,46420,SKARA,53239,NIKOLAI GRÄND 2,Aktiebolaget ska bedriva grossistverksamhet av skor.,2011-03-01,active,,,,
556814-5774,Virsa AB,Virsa AB,46420,,46420,ÅRSTA,12040,BYÄNGSGRÄND 14,"Bolaget ska bedriva fastighets, trädgårds och markskötsel, snöröjning, städservice och därmed förenlig verksamhet. Bolaget ska även bedriva handel med väskor, smycken, accessoarer, kläder, skor, klockor, presentartiklar både i traditionell form och via e-handel på internet och därmed förenlig verksamhet. Företaget ska även bedriva handel med värdepapper, äga och förvalta fast och lös egendom, taxirörelse och därmed förenlig verksamhet. Företaget ska även tillhandahålla konsulttjänster inom ekonomi och därmed förenlig verksamhet.",2010-07-12,active,,,,
556802-4557,KKM Lastbil försäljning AB,KKM Lastbil försäljning AB,47811,,47811; 77120; 47792; 77110; 77390,FAGERSTA,73792,SPÖGUBBSVÄGEN 1,"Bolaget ska bedriva köp och försäljning av lastbilar. Skrotning av lastbilar och personbilar samt försäljning av reservdelar. Köp och försäljning av begagnade kläder, skor och leksaker.",2010-03-17,active,,,,
556829-6270,Billma i Skövde AB,Billma i Skövde AB,46502,,46502,TIDAHOLM,52230,JÄRNVÄGSGATAN 5,"Aktiebolaget ska utföra projektering och installation av nyckelfärdiga solcellsanläggningar till företag, föreningar och privatpersoner, sälja komponenter till solcellsanläggningar och därmed förenlig verksamhet.",2010-12-06,active,,,,
556803-0653,Hus & Hem i Skåne AB,Hus & Hem i Skåne AB,47121,,47121,GLUMSLÖV,26162,ÄTTEHÖGSVÄGEN 4,Föremålet för bolagets verksamhet är att bedriva försäljning av färdiga hus samt därmed förenlig verksamhet.,2010-04-01,active,,,,
556822-5881,Gothenland AB,Gothenland AB,46649,,46649; 95320,LIMMARED,51450,HULAREDSVÄGEN 7,Föremålet för bolagets verksamhet är att bedriva investmentsverksamhet inom fast egendom och trading samt konsultverksamhet inom dessa områden samt därmed förenlig verksamhet.,2010-11-01,active,,,,
556850-1281,Network Training AB,Network Training AB,47123,,47123; 93130; 81300,BJÖRKÖ,76453,BANDSHALSVÄGEN 31,"Aktiebolaget ska bedriva verksamhet inom gym, motion och hälsa samt därmed förenlig verksamhet.",2011-04-19,active,,,,
556801-1992,DL Industrial Automation AB,DL Industrial Automation AB,46501,,46501,MALMÖ,21239,HÖJDRODERGATAN 21,"Bolaget ska bedriva marknadsföring, försäljning och distribution av (i) elektroniska apparater och system för registrering, bearbetning och kommunikation av information (ii) system som bygger på radiofrekvensteknik(RFID) som läser, skriver och kommunicerar information, (iii) system som bygger på laserteknik för märkning och lödning inklusive men inte begränsat till medicinska tillämpningar och säkerhetstillämpningar,(iv) fotoelektriska anordningar för detektering, säkerhet, mätning och kontroll inom industriell automation,(v) andra elektroniska apparater, programvara och system och för (i) -(v)- verksamheter och tjänster.",2010-02-23,active,,,,
556783-7173,AT's Tobak & Sånt AB,AT's Tobak & Sånt AB,47260,,47260; 77220; 47242,ASARUM,37452,STORGATAN 26,"Bolaget skall bedriva försäljning av tobak, godis samt uthyrning av videofilmer jämte därmed förenlig verksamhet.",2009-06-08,active,,,,
556795-6304,Tenggren Invest AB,Tenggren Invest AB,46831,,46831,JÖNKÖPING,55338,LÖJTNANTSGATAN 8,"Föremålet för bolagets verksamhet är att bedriva försäljning av plastförpackningar inom livsmedelsindustrin. Företaget skall även bedriva import, export samt handel av gödselmedel till handelsträdgårdar, golfbanor och övriga grönytor samt idka därmed förenlig verksamhet",2009-12-02,active,,,,
556800-7099,Vedaprodukter Sverige AB,Vedaprodukter Sverige AB,46491,,46491; 46499,ARBOGA,73231,KÖPINGSVÄGEN 12,"Bolaget ska bedriva import från Asien produkter hälsa och välbefinnande. E-handelförsäljning i Sverige och Europa produkter för hälsa och välbefinnande, partiförsäljning i Sverige av produkter för hälsa och välbefinnande och där med förenlig verksamhet.",2010-02-12,active,,,,
556805-7094,Sweden Profile i Kristianstad AB,Sweden Profile i Kristianstad AB,46492,,46492,KRISTIANSTAD,29143,BRUNNSVÄGEN 56,"Bolaget ska bedriva försäljning av profilprodukter, presentreklam samt trycksaker.",2010-04-20,active,,,,
556580-9471,Baxul AB,Baxul AB,47633,,47633,BROMMA,16775,THALIAVÄGEN 70,"Bolaget skall bedriva konsultverksamhet inom försäljningsutveckling ävensom att idka annan därmed förenlig verksamhet. Samt handel med motorfordon så som bilar, båtar, grävmaskiner osv.",1999-11-30,active,,,,
556808-9659,EVO International AB,EVO International AB,47122,,47122; 70200,HELSINGBORG,25228,NORRA LJUNGGATAN 16,Konsulttjänster inom försäljning och marknadsföring samt försäljning av solskyddsprodukter och fordonstillbehör och därmed förenlig verksamhet.,2010-05-21,active,,,,
556810-9994,Wahléns Bil AB,Wahléns Bil AB,47811,,47811; 64993; 90200,VRETSTORP,69450,RABOGATAN 23,"Föremålet för bolagets verksamhet är försäljning av motor- fordon och reservdelar, handel med värdepapper samt artistisk musikverksamhet och därmed förenlig verksamhet.",2010-06-08,active,,,,
556813-8662,Huntyard & Aqua-W AB,Huntyard & Aqua-W AB,47631,,47631,STOCKHOLM,11451,STRANDVÄGEN 5 A,"Bolaget skall bedriva försäljning, företrädesvis av jakt, fiske, båtar, kläder, fritidsutrustning och resor, samt därmed förenlig verksamhet.",2010-07-05,active,,,,
556815-6581,Pamir i Sverige AB,Pamir i Sverige AB,47711,,47711,KARLSTAD,65631,BASUNGATAN 4,"Föremålet för bolagets verksamhet är bedriva handel med kläder, byxor och skor och därmed förenlig verksamhet.",2010-08-06,active,,,,
556596-4425,Bilprisma i Nordväst Skåne AB,Bilprisma i Nordväst Skåne AB,47811,,47811,MUNKA-LJUNGBY,26635,FÖRETAGAREGATAN 17,Aktiebolagets verksamhet skall vara att bedriva handel med nya och begagnade personbilar samt därmed förenlig verksamhet.,2000-08-24,active,,,,
556826-5515,Proljus AB,Proljus AB,46471,,46471,VRIGSTAD,57697,KYRKOGATAN 18,"Bolagets verksamhet utgörs av försäljning, tillverkning och installation av belysningsarmaturer samt därmed förenlig verk- samhet.",2010-11-19,active,,,,
556604-5166,Ekologiska Byggvaruhuset i Sverige AB,Ekologiska Byggvaruhuset i Sverige AB,47521,,47521; 68201; 56110; 41000; 43320,TROSA,61991,ÅDA SÄTERI,Bolaget skall bedriva försäljning av byggmaterial samt byggande av hus och därmed förenlig verksamhet.,2001-01-08,active,,,,
556836-7634,Barahandtag AB,Barahandtag AB,46420,,46420,FLODA,44835,SPARVVÄGEN 7 C,"Bolaget skall bedriva agentur av olika varumärken samt även sälja produkter inom kläder, skor, köksinredning och belysning direkt till företag och privatpersoner samt därmed förenlig verksamhet.",2011-01-03,active,,,,
556836-0035,By Carima AB,By Carima AB,47552,,47552,TÄBY,18738,ÅKERBYVÄGEN 270,Aktiebolaget ska bedriva detaljhandelsverksamhet inom inredning och konfektion samt därmed förenlig verksamhet.,2010-12-28,active,,,,
556836-7105,Svensk Kontorsmiljö AB,Svensk Kontorsmiljö AB,46150,,46150; 46142; 96101; 86950,EKERÖ,17838,JUNGFRUSUNDSVÄGEN 43,"Boalget skall bedriva försäljning av produkter och tjänster inom kontorsmiljö och arbetsmiljö. T ex Ergonomitillbehör, kontorsstolar och skydd och rengöring av möbler och mattor.",2011-01-03,active,,,,
556839-2350,Eric Strömberg AB,Eric Strömberg AB,46831,,46831,LINKÖPING,58221,ENGELBREKTSGATAN 7 A,Aktiebolagets verksamhet ska vara att bedriva försäljning av hus och takvåningar samt förvaltning av fast och lös egendom jämte därmed förenlig verksamhet.,2011-01-21,active,,,,
556827-7387,Xeicon AB,Xeicon AB,46230,,46230,LJUNGBYHED,26453,HALLONTÄPPAN 11,"Bolaget ska bedriva ekonomikonsulting samt import av akvariefisk, samt därmed förenlig verksamhet.",2010-11-25,active,,,,
556814-0346,Connmans Butik & Service AB,Connmans Butik & Service AB,47300,,47300; 95311,NORRKÖPING,60354,GRÖNDALSGATAN 2,"Bolaget ska bedriva försäljning av biltillbehör, oljor, livs, kiosk, tobak, tvätt, uthyrning av släp, bil och video samt därmed förenlig verksamhet.",2010-07-05,active,,,,
556849-0626,Styrsö Energi AB,Styrsö Energi AB,46810,,46810; 43320; 49410,STYRSÖ,43084,ÖVRE HÖVIK 16,"Föremålet för bolagets verksamhet är försäljning av ved, pellets och andra bränsleprodukter samt snickeri och transporter och därmed förenlig verksamhet.",2011-04-08,active,,,,
556802-1298,Jomaco AB,Jomaco AB,46860,,46860,VARBERG,43242,SVEAGATAN 29,"Bolaget ska bedriva handel med trä, papper, pappersmassa, kemikalier och andra insatsvaror, samt därmed förenlig verksamhet.",2010-03-12,active,,,,
556830-4223,Meapassio AB,Meapassio AB,47711,,47711,VEBERÖD,24763,FÅGELVÄGEN 8,Partihandel med accessoarer och kläder.,2010-12-08,active,,,,
556817-6142,Sobette AB,Sobette AB,47272,,47272,HAMMARÖ,66340,KVARNVÄGEN 24,Aktiebolaget ska bedriva restaurangverksamhet samt äga och förvalta fast och lös egendom såsom aktier och andra värdepapper jämte därmed förenlig verksamhet.,2010-09-02,active,,,,
556833-0715,United Ink AB,United Ink AB,46450,,46450; 43210; 42221; 78201; 41000,NORRKÖPING,60216,BRÅBOGATAN 1,"Föremålet för bolagets verksamhet är att bedriva bemanning, bygg, markarbeten, fiberinstallationer, el och vvs samt därmed förenlig verksamhet.",2010-12-16,active,,,,
556781-9668,Mukooza Corporate Group AB,Mukooza Corporate Group AB,47731,,47731; 47123,UPPSALA,75333,SVARTBÄCKSGATAN 50 D,"Bolaget har till föremål att äga och förvalta bolag som bedriver handel med livsmedel, idrottsartiklar, sportnutrition, hälsokost, humanläkemedel, kosttillskott, naturläkemedel, djur- läkemedel och djurfoder, hudvårds- och kosmetikprodukter, medicinteknisk utrustning och diagnostik inom hälsosjukvård såsom snabbtester för könssjukdomar, urverk, armbandsur, kläder, skor och accessoarer samt själv bedriva handel med nämnda produkter. Bedriva konsultativ verksamhet med personaluthyrning och rekrytering inom bemanningsverksamhet för läkemedelsföretag, apotek, sjukhus och andra organisationer inom medicin och farmaci. Tillhandahålla tjänster och produkter av teknisk, ekonomisk och eller juridisk art såsom bokföringsprogram, crowfunding plattform och eller plattform för juridisk rådgivning, bedriva informations- och upplysningsverksamhet inom det technologiska, entreprenöriella och vetenskapliga området samt utgivning av publikationer i syfte att främja egen företagare, farmacevters och nutritionisters kunskapsutveckling, främja en effektiv och säker distribution och hantering av läkemedel och livsmedel både nationellt och internationellt, direkt eller via dotterbolag bedriva handel och förvaltning av fastigheter, äga och förvalta värdepapper (inklusive aktier i dotter- och intressebolag), bedriva kapitalförvaltning, till- handahålla koncerngemensamma tjänster, fast och lös egendom samt idka därmed förenlig verksamhet.",2009-05-05,active,,,,
556785-3147,Marin & Event i Syd AB,Marin & Event i Syd AB,47811,,47811,SVÄNGSTA,37692,LJUNGBACKA,"Aktiebolaget ska bedriva förvaltning och försäljning av fastigheter samt anordna företagsevent. Bolaget skall även driva handel med bilar, båtar och övriga fordon och samt tillbehör till dito. Speciell inriktning är försäljning av svensksålda tjänstebilar/leasingbilar. Bolaget skall även bedriva handel med trä och träbaserade produkter mot bygg- och möbelindustrin samt därmed förenlig verksamhet.",2009-07-06,active,,,,
556572-1288,Batterigubben Aktiebolag,Batterigubben Aktiebolag,46649,,46649,NORRKÖPING,60366,NAVESTADSGATAN 38 A,"Bolaget skall bedriva handel med batterier och tillbehör, handel med fordon, äga och förvalta lös och fast egendom, handel med värdepapper och därmed förenlig verksamhet.",1999-06-16,active,,,,
556800-8451,Burn Industries AB,Burn Industries AB,46420,,46420,FLODA,44833,MORGONVÄGEN 14,"Bolagets verksamhet ska vara försäljning av textilier, grafisk design, reklam textil-import och export.",2010-02-16,active,,,,
556585-5045,Lesjöfors Electronic AB,Lesjöfors Electronic AB,47401,,47401,LESJÖFORS,68260,BERGSLAGSGATAN 105,"Bolaget skall försäljning och installations-, reparations- och underhållsverksamhet inom data- och hemelektronikbranschen, försäljnings- och konsultverksamhet av affärssystem och utskriftslösningar. Bolaget skall även bedriva drift och underhållstjänster av kunders IT-infrastruktur. Desstuom skall bolaget äga och förvalta fast och lös egendom samt hyra ut personal.",2000-02-29,active,,,,
556814-2409,Jemt Trä & Maskin AB,Jemt Trä & Maskin AB,47521,,47521; 46620,ORRVIKEN,83294,ORRVIKEN 185,"Bolaget skall bedriva handel, import och export med trävaror, fordon, maskiner för trä och metall, terränggående fordon och reservdelar, äga och förvalta fastigheter och värdepapper och därmed förenlig verksamhet.",2010-07-07,active,,,,
556824-2779,Insanto AB,Insanto AB,47751,,47751,STOCKHOLM,11456,STRANDVÄGEN 7 B ING 1,"Bolaget ska bedriva försäljning av kosmetik, parfymeri, skönhetsprodukter och smycken i butik, via internet samt genom återförsäljare, bedriva import och export inom kosmetik, parfymeri, skönhetsprodukter, smycken, matvaror och byggnadsmaterial ( instrument) samt därmed förenlig verksamhet.",2010-11-08,active,,,,
556833-5573,Dacrema AB,Dacrema AB,46831,,46831; 43320; 85510,SKELLEFTEÅ,93195,FALKTRÄSKET 310  Sjöavenyn,"Bolaget skall bedriva försäljning av byggkomponenter, husarbeten och därmed förenlig verksamhet.",2010-12-17,active,,,,
556602-9277,Hedin Parts and Logistics AB,Hedin Parts and Logistics AB,46720,,46720; 52250; 47820,MÖLNDAL,43102,BOX 2114,"Föremålet för bolagets verksamhet ska vara att utveckla, tillverka, förvärva och försälja reservdelar och tillbehör till motorfordon, att utveckla och försälja logistiktjänster samt att bedriva därmed förenlig verksamhet, även som att äga och förvalta fast och lös egendom.",2000-12-12,active,,,,
556602-9475,Härlins Eftr. Bengtssons i Tingsryd AB,Härlins Eftr. Bengtssons i Tingsryd AB,47711,,47711,TINGSRYD,36230,STORGATAN 44,"Bolaget skall bedriva handel med dam-, herr- och ungdomskläder och därmed förenlig verksamhet.",2000-12-19,active,,,,
556834-6331,Bosse Bil i Åsbro AB,Bosse Bil i Åsbro AB,47813,,47813; 47811; 47820; 95312,ÅSBRO,69460,GAMLA RIKSVÄGEN 29,Bolaget skall utföra bilreparationer samt försäljning av begagnade bilar samt försäljning av reservdelar och därmed förenlig verksamhet.,2010-12-21,active,,,,
556604-5950,Art Photo Foundation Sweden AB,Art Photo Foundation Sweden AB,47692,,47692,STOCKHOLM,11359,TEGNÉRLUNDEN 4  7TR.,"Bolaget skall bedriva konsultationer gentemot företagsledningar, sälja tavlor, litografier antikviteter och konstverk, import export av livsmedel, uthyrning av lokal, handel med värdepapper och därmed förenlig verksamhet.",2001-01-23,active,,,,
556846-2708,Swedish Trade International i Gävle AB,Swedish Trade International i Gävle AB,47112,,47112,GÄVLE,80631,FÄLTSPATVÄGEN 38,"Bolaget ska bedriva handel av svenska producerande livsmedelsprodukter för konsumentsektorn på nationell och internationell nivå med allt vad det berör. Bolaget ska också bedriva managementsupport som omfattar strategi, organisation, lednings och strukturfrågor på ägare och styrelsenivå samt bedriva handel och förvaltning av värdepapper och därmed förenlig verksamhet. Utöver ovanstående ska bolaget även bedriva hästverksamhet så som trav och liknande.",2011-03-17,active,,,,
556829-6502,Fredric & Friends AB,Fredric & Friends AB,47711,,47711,FALKENBERG,31146,HEMVÄRNSVÄGEN SANDSLÄTT 10,"Aktiebolaget ska bedriva egen produktion och försäljning av kläder inom damkonfektion till detaljhandeln, e-handel av egen kollektion samt därmed förenlig verksamhet.",2010-12-06,active,,,,
556836-1736,Riad Mardo Worldwide Export AB,Riad Mardo Worldwide Export AB,46380,,46380,TROLLHÄTTAN,46132,HOLMSGATAN 9,"Föremålet för bolagets verksamhet är att bedriva export och import av livsmedel, äga och förmedla fast egendom och värdepapper samt uthyrning av personal och därmed förenlig verksamhet.",2010-12-29,active,,,,
556822-6228,Anders C Engineering AB,Anders C Engineering AB,46860,,46860; 71124,LÖTTORP,38770,KOCKGATAN 1,Bolagets verksamhet är att bedriva konsultation inom träbranschen samt import av varor såsom förpackningar inom transportnäringen och därmed förenlig verksamhet.,2010-11-01,active,,,,
556831-2424,Fampet AB,Fampet AB,47112,,47112,ANDERSLÖV,23170,LANDSVÄGEN 2164,Bolaget ska bedriva handel med livsmedel.,2010-12-09,active,,,,
556785-3972,VD Sport & Konsult AB,VD Sport & Konsult AB,47632,,47632; 73111; 93199,BORLÄNGE,78476,MEDSKOGEN 18,Bolaget skall bedriva anordnande av sportevenemang och konsultation inom marknadsföring samt därmed förenlig verksamhet.,2009-07-06,active,,,,
