orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556286-4362,Chokladhuset i Limhamn Aktiebolag,Chokladhuset i Limhamn Aktiebolag,46360,,46360,LIMHAMN,21616,KROSSVERKSGATAN 11 C,Bolaget skall bedriva import och export av konfektyr och därmed förenlig verksamhet.,1986-12-19,active,,,,
556301-8844,Laqua Treatment AB,Laqua Treatment AB,46649,,"46649; 71124; 70200",YNGSJÖ,29692,SIRIUSVÄGEN 16,"Bolaget skall bedriva utveckling och försäljning av systemlösningar för återföring av organiska restprodukter, försäljning och underhåll av system för lokal rening av förorenat vatten, företagsrådgivning jämte därmed förenlig verksamhet.",1987-07-09,active,,,,
556286-4404,Hellefors Import Aktiebolag,Hellefors Import Aktiebolag,46310,,"46310; 46321; 46340; 46380",SAXTORP,26193,HELLEFORS GÅRD,"Bolaget skall direkt eller indirekt bedriva jordbruksverksamhet, bedriva handel med livsmedel och maskiner för livsmedelsindustrin, bedriva uthyrning av jordbruksinventarier, jordbruksmaskiner och flygplan, bedriva handel med båtar och flygplan, bedriva handel med värdepapper samt därmed förenlig verksamhet.",1987-03-16,active,,,,
556277-7614,Barbarella Bodyjewellery AB,Barbarella Bodyjewellery AB,46480,,46480,GÖTEBORG,40032,BOX 31189,"Föremålet för bolagets verksamhet är försäljning samt import och export av smycken, tatueringsartiklar, utrustning för utövande av piercing- och tatueringsverksamhet och därmed förenlig verksamhet. Bolaget skall även bedriva import och export av kläder och därmed förenlig verksamhet.",1986-05-23,active,,,,
556229-5740,Nonnes Musik i Nybro Aktiebolag,Nonnes Musik i Nybro Aktiebolag,47691,,47691,NYBRO,38240,SVEAPLANSGATAN 1,"Bolaget skall bedriva försäljning, service och uthyrning av musikinstrument, datorer, dataprodukter och därmed förenlig verksamhet.",1983-05-06,active,,,,
556220-6531,Next Level RJ AB,Next Level RJ AB,47811,,"47811; 71122",SÖDERTÄLJE,15254,MÅSVÄGEN 2,"Aktiebolaget ska köpa, sälja, förmedla, hyra ut, fordon, konsultarbete inom fordon och verkstadsindustrin, special- tillverkning inom metallarbeten och svetsning, handla med och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",1982-09-21,active,,,,
556225-9639,Svenska Helag AB,Svenska Helag AB,46502,,"46502; 26110",TRANÅS,57321,BOX 6,"Bolaget skall bedriva agenturverksamhet, tillverkning och försäljning av elektriska och tekniska komponenter, handel med värdepapper och därmed förenlig verksamhet.",1983-03-04,active,,,,
556237-4479,Balsjö Handel & Bensin Aktiebolag,Balsjö Handel & Bensin Aktiebolag,47112,,"47112; 47300",BJURHOLM,91692,BALSJÖ 36,"Bolaget skall driva dagligvaruhandel av livsmedel, kioskartiklar, bensin och utföra verkstadsarbeten jämte annan därmed förenlig verksamhet.",1983-12-21,active,,,,
556221-6688,AB Görans Ljud & Bild i Klippan,AB Görans Ljud & Bild i Klippan,47403,,"47403; 95210",MALMÖ,21231,STENBÄRSGATAN 4,"Bolaget ska bedriva försäljning och reparationer av audio- och videoapparater, telefoner och elektronikutrustningar, och därmed förenlig verksamhet.",1982-10-13,active,,,,
556248-9749,Svensson Engineering AB,Svensson Engineering AB,46860,,46860,FALKENBERG,31132,HAMNVÄGEN 1,"Föremålet för bolagets verksamhet är att bedriva konstruktion, tillverkning och försäljning av kabel- och wiretrummor av metall och annan hanteringsutrustning jämte därmed förenlig verksamhet.",1984-09-19,active,,,,
556054-4131,Mats och Lena Fastighets AB,Mats och Lena Fastighets AB,46831,,"46831; 68202; 20300",ASKIM,43632,DATAVÄGEN 61,"Bolaget skall bedriva handel och entreprenadverksamhet avseende färg, golv- och väggbeklädnadsmaterial och bedriva fastighetsförvaltning samt därmed förenlig verksamhet.",1950-06-26,active,,,,
556060-2160,Ernstson Foto AB,Ernstson Foto AB,47782,,"47782; 74200; 47403",VÄXJÖ,35230,KLOSTERGATAN 4,Bolaget ska bedriva handel med fotoutrustning ävensom idka därmed förenlig verksamhet.,1954-10-26,active,,,,
556060-5874,Petersons Kläder i Strömstad Aktiebolag,Petersons Kläder i Strömstad Aktiebolag,47711,,47711,STRÖMSTAD,45230,KARLSGATAN 4,Bolaget skall idka handel med beklädnadsvaror.,1954-12-22,active,,,,
556065-8345,Aktiebolaget Åkerlunds Bil & Traktor,Aktiebolaget Åkerlunds Bil & Traktor,46610,,46610,BORÅS,50495,FLIMMESHULT BOX 4412,"Bolaget skall bedriva dels handel med traktorer, motorcyklar, cyklar, bensin och oljor dels verkstadsrörelse ävensom idka därmed förenlig verksamhet.",1957-12-02,active,,,,
556205-0103,Teknilux Aktiebolag,Teknilux Aktiebolag,46499,,46499,BUNKEFLOSTRAND,21838,FISKAREGRÄND 27,Aktiebolaget ska bedriva import och försäljning av musik- instrument och därmed förenlig verksamhet.,1980-05-19,active,,,,
556210-8984,Sernbrandt Maskiner & Verktyg Aktiebolag,Sernbrandt Maskiner & Verktyg Aktiebolag,46649,,"46649; 46620",HUDDINGE,14102,BOX 2042,"Bolaget skall köpa-, sälja-, uthyra nya och beg. maskiner, t ex trä- och metallmaskiner, tryckluft, transport- och lastapparater, eller elektriska verktyg ävensom idka därmed förenlig verksamhet.",1981-07-02,active,,,,
556218-4324,Abo Konsulterna Aktiebolag,Abo Konsulterna Aktiebolag,46831,,46831,RYDSGÅRD,27462,VILLIE 436,Bolaget skall förvalta fast och lös egendom och därmed förenlig verksamhet.,1982-06-29,active,,,,
556264-0036,Molins Guld & Silver Aktiebolag,Molins Guld & Silver Aktiebolag,47771,,47771,KALMAR,39232,LARMGATAN 28,"Bolaget skall bedriva försäljning av smycken, juveler och därmed förenlig verksamhet.",1985-08-29,active,,,,
556268-5684,Mega i Gårda Aktiebolag,Mega i Gårda Aktiebolag,47112,,"47112; 10710; 10850; 56110; 01134",GÖTEBORG,41251,ÅVÄGEN 42,Bolaget skall som medlem i ICA-Förbundet bedriva detaljhandelsrörelse med dagligvaror samt och annan därmed förenlig verksamhet.,1985-12-02,active,,,,
556270-4360,HÅKINGE I PITEÅ AB,HÅKINGE I PITEÅ AB,47242,,"47242; 68203",NORRFJÄRDEN,94591,KOPPARNÄSVÄGEN 38,"Föremålet för bolagets verksamhet är att bedriva fastighets- förvaltning, handel med värdepapper, livsmedel, kioskvaror, uthyrning av lös egendom samt försäljning av tjänster och konsultationer inom nämnda områden och därmed förenlig verksamhet.",1986-02-10,active,,,,
556249-6355,Leepro Aktiebolag,Leepro Aktiebolag,47122,,47122,JÖNKÖPING,55472,LOVISAGATAN 31,"Bolaget skall bedriva homeopatisk praktik, försäljning av natur- produkter, kroppsvård, handel med hobby- och fritidsartiklar, elektriska artiklar, radio, TV, biltillbehör, cyklar samt därmed förenlig verksamhet.",1984-10-22,active,,,,
556228-0593,KR System Aktiebolag,KR System Aktiebolag,46501,,"46501; 58290; 62201",ASKIM,43634,STORA ÅVÄGEN 19 A,"Föremålet för bolagets verksamhet är att bedriva försäljning, konsultation och utbildning inom databranschen samt idka därmed förenlig verksamhet.",1983-04-28,active,,,,
556230-5622,Sävedalens Cykel & Sport AB,Sävedalens Cykel & Sport AB,47632,,"47632; 47631; 47789; 58190",SÄVEDALEN,43360,GÖTEBORGSVÄGEN 46,"Bolaget skall driva handel med sport- och cykelartiklar, reklam- artiklar och kläder samt konsultverksamhet inom dataområdet, uthyrning av släpkärror ävensom idka därmed förenlig verksamhet. Handel med gamla och nya vykort, bokmärken och löpare.",1983-07-06,active,,,,
556023-6712,Guy Welin-Berger AB,Guy Welin-Berger AB,46649,,46649,SALTSJÖ-BOO,13237,BADHUSVÄGEN 7,"Bolaget skall utveckla, tillverka och försälja produkter, i första hand mekanisk bearbetning inom den mekaniska verkstads- industrien, idka handel med verkstadmaskiner, även dessa med den mekaniska verkstadsindustrien som kundkrets, äga, förvalta och uthyra fast egendom ävensom äga och förvalta värdepapper samt idka andra därmed förenliga verksamheter.",1925-02-02,active,,,,
556244-5451,Wellness Aktiebolag,Wellness Aktiebolag,47742,,47742,BÅLSTA,74633,SNÄPPVÄGEN 22,Bolaget skall äga och förvalta aktier i bolag samt därmed förenlig verksamhet.,1987-03-11,active,,,,
556030-7257,David Rosengren Aktiebolag,David Rosengren Aktiebolag,47811,,47811,STOCKHOLM,11356,BIRGER JARLSGATAN 73-75  1 TR,"Bolaget skall äga och förvalta fastigheter, äga och förvalta värdepapper, bedriva uthyrningsverksamhet av lokaler och motor- fordon samt handel med motorfordon även idka annan därmed förenlig verksamhet.",1932-01-15,active,,,,
556255-2900,Affärsbyrån Effecta Aktiebolag,Affärsbyrån Effecta Aktiebolag,47920,,"47920; 49420; 47811; 81210",VÄSTERÅS,72135,ÖSTERLEDEN 2,"Bolaget skall idka auktionsverksamhet, flyttjänster, parti-, provisions- och detaljhandel med nya och begagnade fordon samt motorfordon för persontrafik inklusive specialfordon och ävensom idka annan därmed förenlig verksamhet",1987-12-15,active,,,,
556262-8569,Semafor Mediateknik Aktiebolag,Semafor Mediateknik Aktiebolag,46432,,"46432; 71123",NACKA STRAND,13126,BOX 1113,"Föremålet för bolagets verksamhet är att bedriva försäljning av professionell ljudutrustning inom trådlös kommunikation för broadcast, media och offentliga lokaler, samt att bedriva konsultverksamhet och utbildning inom trådlös kommunikation. Bolaget skall även bedriva konsultverksamhet inom fastighetsförvaltning samt äga och förvalta fast och lös egendom och därmed förenlig verksamhet",1985-09-09,active,,,,
556286-9122,Semi Ken Aktiebolag,Semi Ken Aktiebolag,46460,,46460,NYKÖPING,61103,BOX 3039,"Bolaget skall bedriva försäljning och uthyrning av tryckeriutrustningar, mätinstrument inom hälso- och sjukvård, kemisk/teknisk industri och livsmedelsbranschen samt idka därmed förenliga verksamheter.",1986-11-10,active,,,,
556289-6901,Skolsta Bensin & Service Aktiebolag,Skolsta Bensin & Service Aktiebolag,47300,,47300,GRILLBY,74951,GRILLBYVÄGEN 27,"Bolaget skall bedriva bensinstation med gängse delverksamheter, verkstad och bilförsäljning samt därmed förenlig verksamhet.",1986-12-15,active,,,,
556270-9245,BML Hydroteknik AB,BML Hydroteknik AB,46141,,46141,HÄLJARP,26106,BOX 6026,"Bolaget skall idka agenturrörelse och tillverkning av kemisk- teknisk och galvanoteknisk verksamhet jämte därmed förenlig verksamhet, samt driva framställning och försäljning av dator- program samt idka därmed förenlig verksamhet. Handel med värdepapper samt därmed förenlig verksamhet.",1986-03-21,active,,,,
556292-6419,Granbergs Sport Aktiebolag,Granbergs Sport Aktiebolag,47631,,"47631; 95290",EKSHÄRAD,68361,BASTERUD ÅSEN,Bolaget ska idka försäljning av sport- och fritidsartiklar samt därmed förenlig verksamhet.,1987-02-12,active,,,,
556060-9033,Bertil Ottosson Aktiebolag,Bertil Ottosson Aktiebolag,46649,,46649,SKÄRHAMN,47131,STORGATAN 62 A,Bolaget skall driva handel med maskiner och uthyrning av maskiner avsedda för grafiska branschen samt förvalta aktier och värdepapper jämte därmed förenlig verksamhet.,1955-02-18,active,,,,
556298-0374,Defencemen Company AB,Defencemen Company AB,46860,,46860,VÄRMDÖ,13954,INNERSVÄNGEN 11,"Bolaget skall bedriva allmänservice med kontorsutrustning, bedriva inköp och försäljning av reklam och konfektionsartiklar samt därmed förenlig verksamhet.",1987-06-09,active,,,,
556206-9285,Clov AB,Clov AB,47300,,"47300; 68203",HÄGERSTEN,12630,VRETENSBORGSVÄGEN 1,"Föremålet för bolagets verksamhet är att förvalta kapital och fastigheter, köpa och sälja aktier och fastigheter och därmed förenlig verksamhet.",1980-11-10,active,,,,
556207-2396,Sydskiffer Aktiebolag,Sydskiffer Aktiebolag,46831,,46831,HALMSTAD,30262,SELDONSVÄGEN 5,Bolaget skall bedriva import och försäljning av byggnadsmaterial jämte därtill hörande entreprenadverksamhet.,1980-11-27,active,,,,
556246-0708,Trendmetall Pressnings AB,Trendmetall Pressnings AB,47811,,47811,HALMSTAD,30241,ORMESVÄGEN 6,"Aktiebolaget ska bedriva handel med bilar, värdepapper, skrot och industriråvaror, främst stål, koppar, gummi och kemikalier, samt därmed driva förenlig verksamhet.",1984-07-05,active,,,,
556230-9665,Brödcentralen Jämtland AB,Brödcentralen Jämtland AB,46360,,46360,ÖSTERSUND,83148,INSPEKTÖRSVÄGEN 22,Bolaget skall bedriva partihandel med bröd och därmed förenlig verksamhet.,1983-06-29,active,,,,
556258-7567,Axel Bodéns Handels Aktiebolag,Axel Bodéns Handels Aktiebolag,46240,,"46240; 01500",STOCKHOLM,11522,KARLAVÄGEN 91,"Bolaget skall äga och förvalta fast och lös egendom, bedriva jordbruk, skogsbruk och likartad näring, handel med och bearbetning av lädervaror samt förvaltning av eller handel med värdepapper, ävenså annan därmed förenlig verksamhet.",1985-04-02,active,,,,
556215-0747,Aderans Sweden AB,Aderans Sweden AB,47789,,"47789; 46499; 47751; 96210; 46450",MALMÖ,20041,BOX 8030,"Aktiebolaget ska bedriva försäljning av peruker, ävensom idka därmed förenlig verksamhet.",1982-02-04,active,,,,
556239-6522,Strålmans Rådgivning Aktiebolag,Strålmans Rådgivning Aktiebolag,47791,,"47791; 70200",ÖREBRO,70341,PRINSGATAN 1  LGH 1203,"Bolaget skall självt eller genom dotterbolag, köpa och sälja inre lösöre såsom antikviteter, konst, samlarföremål och annan kuriosa, försälja och marknadsföra varor och tjänster inom ekonomisk och administrativ konsultverksamhet samt idka handel med köp och försäljning av aktier även som att bedriva annan därmed förenlig verksamhet.",1984-04-03,active,,,,
556220-8214,Gräsmyr Bensin & Livs Aktiebolag,Gräsmyr Bensin & Livs Aktiebolag,47300,,"47300; 47112",GRÄSMYR,91495,FÄLLAN 17,"Bolaget skall bedriva bensinstation, försäljning av livsmedel samt därmed förenlig verksamhet.",1982-10-06,active,,,,
556243-9256,Ringgas Aktiebolag,Ringgas Aktiebolag,46810,,46810,KLIPPAN,26493,HYLLSTOFTA 6649,Bolaget skall bedriva handel med gas samt handel och konsulting inom markprojektering och därmed förenlig verksamhet.,1984-06-13,active,,,,
556243-9819,Linusson Grisslehamn AB,Linusson Grisslehamn AB,47112,,"47112; 47611",GRISSLEHAMN,76456,GRISSLEHAMNSVÄGEN 691,"Bolaget skall bedriva handel med livsmedel samt böcker och pappersvaror, ävensom idka därmed förenlig verksamhet.",1984-06-06,active,,,,
556232-0902,NBP Main Frame AB,NBP Main Frame AB,47811,,47811,STOCKHOLM,11183,BOX 1345,Bolaget ska bedriva verksamhet inom IT-området med inriktning på stordatorer omfattande konsultverksamhet och utbildningar och därmed förenlig verksamhet.,1987-02-27,active,,,,
556235-5064,Globalen i Göteborg Aktiebolag,Globalen i Göteborg Aktiebolag,46190,,46190,STOCKHOLM,11441,Valhallavägen 108,"Föremålet för bolagets verksamhet är att bedriva agenturhandel med fritidsartiklar, heminredning och livsmedel samt bedriva fastighetsförvaltning och därmed förenlig verksamhet.",1983-10-27,active,,,,
556198-2447,Juvelerare John Victorin i Varberg Aktiebolag,Juvelerare John Victorin i Varberg Aktiebolag,47772,,47772,VARBERG,43223,NORRGATAN 9  BOX 131,"Aktiebolaget ska bedriva tradingverksamhet jämte handelsrörelse i parti och minut samt postorderrörelse inom smycke-, ur-, och ädelmetall samt därmed förenlig verksamhet.",1978-10-31,active,,,,
556273-2791,Konditori Napoleon i Jönköping Aktiebolag,Konditori Napoleon i Jönköping Aktiebolag,47241,,47241,JÖNKÖPING,55316,BARNARPSGATAN 17,Bolaget skall bedriva bageri- och konditorirörelse ävensom idka därmed förenlig verksamhet.,1986-02-25,active,,,,
556256-4665,Br Karlsson Foder Aktiebolag,Br Karlsson Foder Aktiebolag,46210,,46210,FORSERUM,57178,FABRIKSGATAN 3,"Bolaget skall bedriva handel med jordbruksprodukter, ävensom idka därmed förenlig verksamhet.",1985-02-14,active,,,,
556275-2443,Sporthörnan i Lindesberg Aktiebolag,Sporthörnan i Lindesberg Aktiebolag,47631,,"47631; 47632; 47633",LINDESBERG,71134,STAFETTGATAN 12,Bolaget skall bedriva köp och försäljning av sportutrustning manufaktur samt därtill liknande varor.,1986-04-02,active,,,,
556218-0462,Bro Bygghandel Aktiebolag,Bro Bygghandel Aktiebolag,46831,,46831,BRO,19740,DOMKRAFTSVÄGEN 6,Bolaget skall bedriva handel med byggmaterial ävensom idka därmed förenlig verksamhet.,1982-06-04,active,,,,
556262-9286,Krusells Partilager Aktiebolag,Krusells Partilager Aktiebolag,46860,,46860,NYBRO,38245,EMMABODAVÄGEN 13,Bolaget skall bedriva partiförsäljning med tapeter och stoppningsmateriel samt därmed förenlig verksamhet.,1985-09-04,active,,,,
556266-4853,Öarnas Byggvaror Aktiebolag,Öarnas Byggvaror Aktiebolag,46831,,"46831; 68201",HÖNÖ,47542,ÖSTRA HAMNEN 17,"Bolaget skall bedriva försäljning av byggmateriel samt även kompletta småhuspaket, konsultationer i samband med småhusbyggen, även byggproduktioner samt förvärva och förvalta fastigheter ävensom idka därmed förenlig verksamhet.",1986-02-26,active,,,,
556269-1591,Adria AB,Adria AB,46713,,46713,TENHULT,56106,BOX 14,"Bolaget har till föremål för sin verksamhet försäljning av husvagnar och husbilar, handel samt ägande av fordon, finansieringsverksamhet av lös egendom, dock ej sådan verksamhet som avses i lag om bankrörelser eller i lag om kreditmarknadsbolag.",1985-12-16,active,,,,
556278-2028,Scipio Antik Aktiebolag,Scipio Antik Aktiebolag,47791,,47791,JÄRNA,15330,ÅSGATAN 22,Bolaget skall bedriva handel med antikviteter och värdepapper samt äga och förvalta fastigheter även idka därmed förenlig verksamhet.,1986-05-26,active,,,,
556044-3607,Optiker Jahnke Aktiebolag,Optiker Jahnke Aktiebolag,47742,,47742,JÖNKÖPING,55002,BOX 2214,Bolaget skall bedriva butikshandel med optiska varor samt idka därmed förenlig verksamhet.,1944-10-13,active,,,,
556271-0870,K.D. Feddersen Distribution AB,K.D. Feddersen Distribution AB,46141,,46141,VÄRNAMO,33121,BOX 137,"Bolaget har till föremål för sin verksamhet att, direkt eller indirekt, idka distribution och agentverksamhet av plastråvaror och därmed förenlig verksamhet.",1986-02-19,active,,,,
556282-3210,GDS Geo Drilling Solutions AB,GDS Geo Drilling Solutions AB,46630,,46630,SALTSJÖ-BOO,13238,STENHUGGARVÄGEN 7 B,"Bolaget skall bedriva försäljning, uthyrning och service av maskiner och utrustning inom gruv- byggnadsindustrin tillika försäljning av tjänster inom branschen jämte därmed förenlig verksamhet.",1986-09-02,active,,,,
