orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,county,municipality,post_place,zip_code,address,revenue_sek,revenue_year,revenue_tier,in_revenue_band,employees,status,phone,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url,target_url_source,target_url_confidence,resolve_debug
559192-8949,PN Smyckesbutik Sala AB,PN Smyckesbutik Sala AB,Smycken,Detaljhandel,Detaljhandel; Detaljhandel - annat; Butikshandel,Västmanland,Sala,Sala,733 30,Stora Torget 5 c,3786000,2025-04,in_band,true,2,,022414503,,,,https://www.allabolag.se/foretag/pn-smyckesbutik-sala-ab/sala/-/2KHAFZPI63ILU,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556423-7641,Modern Yachts F R AB,Modern Yachts F R Aktiebolag,Mode,Bilreparationer,"Bilreparationer; Bilar; Båtvarv, båtbyggare; Producenter",Stockholm,Lidingö,Lidingö,181 41,FÖRRÅDSVÄGEN 2,3767000,2025-08,in_band,true,2,,087670700,,,https://www.modern-yachts.com,https://www.allabolag.se/foretag/modern-yachts-f-r-ab/lidingo/-/2K0SX8PI5YD2A,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:modern-yachts.com(score=12)
556478-0442,JA Toffeln i Kristianstad Aktiebolag,JA Toffeln i Kristianstad Aktiebolag,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter,Skåne,Hässleholm,Vinslöv,288 31,Edvin Widéns Väg 38,3740000,2025-04,in_band,true,1,,04485180,,,,https://www.allabolag.se/foretag/ja-toffeln-i-kristianstad-aktiebolag/hassleholm/-/2K14K2II5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559429-7839,Backaplan Hälsokost AB,Backaplan Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Västra Götaland,Alingsås,Alingsås,441 30,Kungsgatan 29,3714000,2025-04,in_band,true,2,,,,,https://backaplan.se,https://www.allabolag.se/foretag/backaplan-halsokost-ab/alingsas/-/2KIP7U7I5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:backaplan.se(score=14)
559235-9243,Trygga träd AB,Trygga träd AB,Trädgård,Parkanläggningar,Parkanläggningar,,,,,,3680000,2024-12,in_band,true,4,,08-36 20 08,info@tryggatrad.se,https://www.tryggatrad.se,https://www.tryggatrad.se,https://www.allabolag.se/foretag/trygga-trad-ab/-/-/2KHJO0BI63IJW,already_present,,
559013-6494,miksi mode AB,miksi mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Östergötland,Mjölby,Mjölby,595 30,Kungsvägen 60,3633000,2025-08,in_band,true,3,,,,,,https://www.allabolag.se/foretag/miksi-mode-ab/mjolby/-/2KG80XAI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559116-3059,MG:s Mode i Piteå AB,MG:s Mode i Piteå AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Norrbotten,Piteå,Piteå,941 32,Uddmansgatan 6,3631000,2025-08,in_band,true,1,,0911211353,,,,https://www.allabolag.se/foretag/mg-s-mode-i-pitea-ab/pitea/-/2KGU10ZI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559053-3351,Moon Mode AB,Moon Mode AB,Mode,Elektronik - Legotillverkning,Elektronik - Legotillverkning; Elektronik - Produktionsutrustningar; Producenter,Stockholm,Huddinge,Segeltorp,141 72,Tranvägen 37,3628000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/moon-mode-ab/huddinge/-/2KGGJ53I5YDXQ,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559010-0706,Rakel och Lea Smycken & Klockor AB,Rakel och Lea Smycken & Klockor AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Stockholm,Nynäshamn,Nynäshamn,149 32,Centralgatan 6,3627000,2025-04,in_band,true,3,,,,,http://rakelochlea.se/,https://www.allabolag.se/foretag/rakel-och-lea-smycken-och-klockor-ab/nynashamn/-/2KG79B6I63IL5,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/rakel+och+lea+smycken+och+klockor+ab/nyn%C3%A4shamn/jcnrvhlr | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559280-4693,Saltis Hälsokost AB,Saltis Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel; Hudvårdsprodukter",Stockholm,Nacka,Saltsjöbaden,133 31,Saltsjö Torg 2-8,3601000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/saltis-halsokost-ab/nacka/-/2KHT7PXI5YFWD,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_no_name_match
556484-2234,Kulturjern AB,Kulturjern Aktiebolag,Trädgård,Belysningsarmatur - Komponenter,"Belysningsarmatur - Komponenter; Ljudanläggningar, ljusanläggningar, bildanläggningar; Grossister",Stockholm,Värmdö,Värmdö,139 34,Fruviksvägen 40,3582000,2024-12,in_band,true,1,,08 267930,info@kulturjern.se,http://www.kulturjern.se,http://www.kulturjern.se,https://www.allabolag.se/foretag/kulturjern-ab/varmdo/-/2K15VQYI5YCO4,already_present,,
559110-9854,Rättviks Hälsokost AB,Rättviks Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Dalarna,Rättvik,Rättvik,795 30,Storgatan 12,3548000,2025-04,in_band,true,2,,,,,https://rattvik.cylex.se,https://www.allabolag.se/foretag/rattviks-halsokost-ab/rattvik/-/2KGSVZ2I5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:rattvik.cylex.se(score=12)
559460-4729,DM Bygg & Städ AB,DM Bygg & Städ AB,Trädgård,Entreprenörer,Entreprenörer; Städservice; Byggmästare; Kontor- och teletjänster,Stockholm,Botkyrka,Uttran,147 60,Tant Gröns Väg 3,3535000,2024-12,in_band,true,6,,0735105843,info@dmbyggstadab.se,https://dmbyggstadab.se/,https://dmbyggstadab.se/,https://www.allabolag.se/foretag/dm-bygg-och-stad-ab/botkyrka/-/2KIVSMXI63IFX,already_present,,
559174-4965,Moda Skrädderi AB,Moda Skrädderi AB,Skor,Skor,Reparatörer; Konfektion; Producenter; Kläder - produktion; Kläder; Grossister; Skor; Läder och lädervaror,Stockholm,Järfälla,Järfälla,175 61,Rimfaxegränd 45,3507000,2024-12,in_band,true,4,,,,,,https://www.allabolag.se/foretag/moda-skradderi-ab/jarfalla/-/2KH6I11I5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559131-5626,Avorda Aktiebolag,Avorda Aktiebolag,Skor,Skor,Tvätterier; Skor; Läder och lädervaror; Reparatörer,Halland,Halmstad,Halmstad,302 41,Lars Montins Väg 29,3497000,2024-12,in_band,true,3,,,,,http://halmstadskomakeri.se/,https://www.allabolag.se/foretag/avorda-aktiebolag/halmstad/-/2KGXAQYI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/halmstad-sko-och-nyckelservice/halmstad/mqbzzagq | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556886-1206,NaturligtVis Hälsokost i Sandviken AB,NaturligtVis Hälsokost i Sandviken AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Gävleborg,Sandviken,Sandviken,811 39,Hyttgatan 31,3396000,2025-08,in_band,true,3,,026271944,,,http://www.naturligtvis.net,https://www.allabolag.se/foretag/naturligtvis-halsokost-i-sandviken-ab/sandviken/-/2K3K0T2I5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:naturligtvis.net(score=12)
556833-3834,Edvardson Sweden AB,Edvardson Sweden AB,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter; Sport; Sport - grossist; Grossister; Skogstjänster; Detaljhandel - annat; Detaljhandel; Butikshandel -övrigt,Dalarna,Malung-Sälen,Malungsfors,782 75,Skinnargränd 2,3389000,2025-04,in_band,true,2,,,,,https://www.edvardson.se/sv/,https://www.allabolag.se/foretag/edvardson-sweden-ab/malung-salen/-/2K38PVUI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/edvardson+sweden+ab/malungsfors/lnpbzdkr | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559390-4450,Lepax AB,Lepax AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer; Möbler; Producenter; Läder och lädervaror - tillverkning; Detaljhandel; Möbler - Produktion,Örebro,Örebro,Örebro,703 44,Stubbengatan 2,3379000,2025-07,in_band,true,2,,,,,,https://www.allabolag.se/foretag/lepax-ab/orebro/-/2KIGSAQI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556473-2641,Modeco Aktiebolag,Modeco Aktiebolag,Mode,"Metaller, legeringar","Metaller, legeringar; Metaller, legeringar - Produktion; Producenter",Västra Götaland,Lerum,Stenkullen,443 61,Färgvägen 1,3370000,2025-06,in_band,true,2,,030222470,,,https://modeco.se,https://www.allabolag.se/foretag/modeco-aktiebolag/lerum/-/2K13J6PI5YGAN,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:modeco.se(score=22)
556956-1326,Milanius mode AB,Milanius mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Stockholm,Stockholm,Sköndal,128 69,Tårtvägen 26,3358000,2024-12,in_band,true,1,,,,,https://www.milanius.se,https://www.allabolag.se/foretag/milanius-mode-ab/stockholm/-/2K3Z10UI63II4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:milanius.se(score=14)
556075-4599,Aktiebolaget Nymans Toffelfabrik,Aktiebolaget Nymans Toffelfabrik,Skor,Skor,"Skor - detaljister; Detaljhandel; Butikshandel; Kläder, skor; Skor; Skor och tillbehör - produktion; Producenter",Jönköping,Vetlanda,Vetlanda,574 38,Magasinsgatan 33,3339000,2024-12,in_band,true,3,,038310412,,,,https://www.allabolag.se/foretag/aktiebolaget-nymans-toffelfabrik/vetlanda/-/2JYQ9PJI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559119-8360,Mys Mode i Kristinehamn AB,Mys Mode i Kristinehamn AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor; Redovisning, bokföring; Skatterådgivning; Uthyrning; Arbetskraftstjänster",Värmland,Kristinehamn,Kristinehamn,681 31,Kungsgatan 42,3302000,2025-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/mys-mode-i-kristinehamn-ab/kristinehamn/-/2KGUS9KI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559106-9314,Ystad Smycken & Klockor AB,Ystad Smycken & Klockor AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel; Reparatörer",Skåne,Ystad,Ystad,271 34,Stora Östergatan 29,3293000,2025-02,in_band,true,3,,,,,,https://www.allabolag.se/foretag/ystad-smycken-och-klockor-ab/ystad/-/2KGS0OYI63IL5,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:51 | brave_no_name_match | ddg_candidates:11 | ddg_no_name_match
556466-1915,Leksakslagret E-Produkter Aktiebolag,Leksakslagret E-Produkter Aktiebolag,Leksaker,Detaljhandel - annat,Detaljhandel - annat; Detaljhandel; Postorder/e-handel,Västra Götaland,Tibro,Tibro,543 35,Mariestadsvägen 25,3291000,2025-04,in_band,true,1,,,,,,https://www.allabolag.se/foretag/leksakslagret-e-produkter-aktiebolag/tibro/-/2K120M3I63ILV,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:53 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
559199-2440,Robert Eriksson Service AB,Robert Eriksson Service AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Stockholm,Huddinge,Skogås,142 52,Rökslingan 22 a,3256000,2025-04,in_band,true,3,,,,,,https://www.allabolag.se/foretag/robert-eriksson-service-ab/huddinge/-/2KHBSZCI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Robert%20Eriksson%20Service%20AB%20hemsida | ddg_candidates:10 | ddg_no_name_match
559475-1769,Hudvårdscenter Ystad AB,Hudvårdscenter Ystad AB,Hudvård,Hudvårdsprodukter,"Hudvårdsprodukter; Kosmetik, parfym och frisörartiklar; Detaljhandel; Butikshandel; Postorder/e-handel; Hälsotjänster",Skåne,Ystad,Ystad,271 41,Jennygatan 3,3256000,2025-08,in_band,true,2,,,,,,https://www.allabolag.se/foretag/hudvardscenter-ystad-ab/ystad/-/2KIYY3DI63IH6,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556418-4157,Ranungers El- och Trädgårdsservice AB,Ranungers El- och Trädgårdsservice AB,Trädgård,Trädgårdsanläggningar,Trädgårdsanläggningar; Parkanläggningar,Värmland,Sunne,ROTTNEROS,68694,Tonerud 172,3251000,2024-12,in_band,true,4,,0703-374717,johan.ranunger@telia.com,,,https://www.allabolag.se/foretag/ranungers-el-och-tradgardsservice-ab/sunne/-/2K0RRZ1I5YI51,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
559480-0616,Arboga skor och mode AB,Arboga skor och mode AB,Mode,Skor - detaljister,"Skor - detaljister; Detaljhandel; Butikshandel; Kläder, skor; Konfektion",Västmanland,Arboga,Arboga,732 30,Ahllöfsgatan 17,3239000,2025-08,in_band,true,2,,,,,https://arbogaskor.se,https://www.allabolag.se/foretag/arboga-skor-och-mode-ab/arboga/-/2KIZZS8I63IKK,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:arbogaskor.se(score=14)
556726-8932,Arvika Hälsokost AB,Arvika Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Värmland,Arvika,Arvika,671 31,Storgatan 33,3191000,2025-04,in_band,true,1-4,,057013635,,,https://arvikashopping.se,https://www.allabolag.se/foretag/arvika-halsokost-ab/arvika/-/2K2LW78I5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Arvika%20H%C3%A4lsokost%20AB%20hemsida | ddg_candidates:11 | ddg_picked:arvikashopping.se(score=14)
559464-6860,Rosenlag AB,Rosenlag AB,Mode | Trädgård,Byggmästare,"Byggmästare; Swimming-, bubbelpooler, SPA-utrustning; Virke och byggvaror; Detaljhandel; Butikshandel; Grossister; Växtservice, kontorsservice",Stockholm,Södertälje,Södertälje,151 60,Getingstigen 3,3173000,2024-12,in_band,true,1-4,,+46739512396,info@rosenlag.se,https://www.rosenlag.se/,https://www.rosenlag.se/,https://www.allabolag.se/foretag/rosenlag-ab/sodertalje/-/2KIWP58I5YDDT,already_present,,
559423-0285,Hansson Brothers AB,Hansson Brothers AB,Skor,Skor,"Konfektion; Kläder; Grossister; Detaljhandel; Postorder/e-handel; Kläder, skor; Sport; Skolor och utbildning; Skor; Läder och lädervaror; Reparatörer",Skåne,Malmö,Malmö,211 34,Södergatan 9,3152000,2025-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/hansson-brothers-ab/malmo/-/2KINRPPI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559197-3564,S.A.Norberg Mode AB,S.A.Norberg Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Stockholm,Stockholm,Hässelby,165 63,Persikogatan 10,3151000,2025-06,in_band,true,1,,,,,,https://www.allabolag.se/foretag/s-a-norberg-mode-ab/stockholm/-/2KHBEF0I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559133-1417,MG Hudvård AB,MG Hudvård AB,Hudvård,Hudvårdsprodukter,Hudvårdsprodukter,Norrbotten,Luleå,Luleå,972 31,Kungsgatan 25 b,3129000,2025-08,in_band,true,2,,,,,http://www.mghudvard.se/,https://www.allabolag.se/foretag/mg-hudvard-ab/lulea/-/2KGXMXLI63IH6,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/mg+hudv%C3%A5rd+ab/lule%C3%A5/flqqbzhlc | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559063-0157,Vinsas Mode AB,Vinsas Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Norrbotten,Överkalix,Överkalix,956 31,Tvärgatan 4,3081000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/vinsas-mode-ab/overkalix/-/2KGILU5I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556453-4260,Pikant Mode i Arvika Aktiebolag,Pikant Mode i Arvika Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Värmland,Arvika,Arvika,671 31,Torggatan 6 Bv,3080000,2025-08,in_band,true,1,,057013040,,,,https://www.allabolag.se/foretag/pikant-mode-i-arvika-aktiebolag/arvika/-/2K0ZA44I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559485-4381,Åsas Konsult och Hudvård AB,Åsas Konsult och Hudvård AB,Hudvård,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Detaljhandel; Butikshandel",Norrbotten,Piteå,Piteå,941 37,Kolmilavägen 17,3071000,2025-12,in_band,true,1-4,,,,,https://www.asashudvard.com/,https://www.allabolag.se/foretag/asas-konsult-och-hudvard-ab/pitea/-/2KJ159PI63IIB,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/%C3%A5sas+hudv%C3%A5rd+ab/pite%C3%A5/acrsxdcp | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556048-0096,Klockan & Smycket Lexholms AB,Klockan & Smycket Lexholms AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Skåne,Burlöv,Arlöv,232 37,Kronetorpsvägen 2,3066000,2025-12,in_band,true,3,,,,,https://klockanochsmycket.com,https://www.allabolag.se/foretag/klockan-och-smycket-lexholms-ab/burlov/-/2JYKDWGI63IL5,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:klockanochsmycket.com(score=12)
556217-3152,UVX Smycken & Piercing AB,UVX Smycken & Piercing AB,Smycken,Detaljhandel - annat,Detaljhandel - annat; Detaljhandel; Butikshandel -övrigt,Västra Götaland,Göteborg,Göteborg,417 30,Krokegårdsgatan 5,3049000,2025-12,in_band,true,1-4,,033417300,,,,https://www.allabolag.se/foretag/uvx-smycken-och-piercing-ab/goteborg/-/2JZKO9SI63ILV,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
556255-4146,Micelle Mode Aktiebolag,Micelle Mode Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Stockholm,Nacka,Saltsjö-Boo,132 30,Ormingeplan 1-3,3042000,2025-04,in_band,true,2,,087154030,,,,https://www.allabolag.se/foretag/micelle-mode-aktiebolag/nacka/-/2JZSU8YI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559202-8111,Heimarks Mode AB,Heimarks Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Kalmar,Nybro,Nybro,382 40,Hornsgatan 8,3030000,2025-08,in_band,true,1,,,,,,https://www.allabolag.se/foretag/heimarks-mode-ab/nybro/-/2KHCKI7I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559148-6906,Högdalens Leksaker AB,Högdalens Leksaker AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Stockholm,Stockholm,Bandhagen,124 54,Högdalsgången 13,3026000,2025-04,in_band,true,2,,,,,https://www.hogdalencentrum.se,https://www.allabolag.se/foretag/hogdalens-leksaker-ab/stockholm/-/2KH0YWQI5YHPS,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:hogdalencentrum.se(score=12)
556509-0262,CSR LeKsaKer i Malmö AB,CSR LeKsaKer i Malmö AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Skåne,Malmö,Bunkeflostrand,218 38,Buskmätaregatan 5,3014000,2025-06,in_band,true,1-4,,,,,,https://www.allabolag.se/foretag/csr-leksaker-i-malmo-ab/malmo/-/2K1B74MI5YHPS,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:53 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556590-2219,Mastex Heminredning AB,Mastex Heminredning AB,Heminredning,"Möbler, inredning, kök- och belysningsutrustning","Möbler, inredning, kök- och belysningsutrustning; Textilier; Detaljhandel; Butikshandel",Gävleborg,Ockelbo,Ockelbo,816 30,Rabovägen 16,3009000,2025-04,in_band,true,2,,065010000,,,,https://www.allabolag.se/foretag/mastex-heminredning-ab/ockelbo/-/2K1SLMZI63IJH,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:68 | brave_no_name_match | ddg_candidates:11 | ddg_no_name_match
559126-9872,Klockor & Smycken vid Vänern AB,Klockor & Smycken vid Vänern AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel; Reparatörer",Västra Götaland,Mariestad,Mariestad,542 37,Kungsgatan 7,2992000,2025-09,in_band,true,2,,,,,https://www.klockor-smycken.se,https://www.allabolag.se/foretag/klockor-och-smycken-vid-vanern-ab/mariestad/-/2KGWBG0I63IL5,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:57 | brave_picked:klockor-smycken.se(score=14)
559011-7759,DAVID's Bygg och Heminredning AB,DAVID's Bygg och Heminredning AB,Heminredning,Möbler,Möbler; Möbler - Produktion; Producenter; Konsulter; Teknikkonsulter; Byggentreprenader-Infrastruktur; Reparatörer,Stockholm,Huddinge,Huddinge,141 30,Videvägen 27,2987000,2024-12,in_band,true,3,,,,,,https://www.allabolag.se/foretag/david-s-bygg-och-heminredning-ab/huddinge/-/2KG7MGVI5YGJV,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=DAVID's%20Bygg%20och%20Heminredning%20AB%20hemsida | ddg_candidates:11 | ddg_no_name_match
556736-4947,Charmant Mode & Accessoarer AB,Charmant Mode & Accessoarer AB,Mode,Belysningsarmatur - Komponenter,Belysningsarmatur - Komponenter; Grossister,Stockholm,Stockholm,Stockholm,113 67,Alfhild Tamms Gata 6 Lgh 1502,2981000,2024-12,in_band,true,0,,08211888,,,https://www.charmant.com,https://www.allabolag.se/foretag/charmant-mode-och-accessoarer-ab/stockholm/-/2K2NYABI5YCO4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:charmant.com(score=12)
556868-8443,Ljung Hudvård AB,Ljung Hudvård AB,Hudvård,"Kemikalier, industrikemikalier - tillverkning","Kemikalier, industrikemikalier - tillverkning; Kemikalier, industrikemikalier; Producenter; Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel; Hälsotjänster",Västerbotten,Sorsele,Sorsele,924 32,Strandvägen 26,2960000,2024-12,in_band,true,3,,,,,https://blogg.ljunghudvard.se,https://www.allabolag.se/foretag/ljung-hudvard-ab/sorsele/-/2K3GBI3I63IHZ,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:blogg.ljunghudvard.se(score=22)
