orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556064-7322,norra linjen AB,norra linjen AB,70200,,70200,PITEÅ,94132,PRÄSTGÅRDSGATAN 35,Aktiebolaget ska äga och förvalta fastigheter samt idka därmed förenlig verksamhet.,1957-04-30,active,,,,
556059-0431,Aktiebolaget Sprinten,Aktiebolaget Sprinten,42110,,42110,SOLNA,17160,WIBOMS VÄG 6  8TR,"Bolaget skall bedriva 1. uthyra maskiner, 2. utföra vägbeläggningar och konsultationer inom vägbeläggningsbranschen, 3. köp och försäljning av fastigheter, 4. fastighetsförvaltning, 5. äga och förvalta fast och lös egendom, 6. köp och försäljning av värdepapper och därmed förenlig verksamhet.",1954-01-20,active,,,,
556060-4620,Söderbloms Isolering Aktiebolag,Söderbloms Isolering Aktiebolag,43230,,43230,AVESTA,77423,BOX 120,"Bolaget skall utföra isolerings- och plåtarbeten, ävensom idka därmed förenlig verksamhet.",1954-12-10,active,,,,
556017-9367,Indutrade Aktiebolag,Indutrade Aktiebolag,70100,,70100,KISTA,16406,BOX 6044,"Bolaget skall själv eller genom dotterbolag idka handel i samband med import och export av maskiner, råvaror och hel- och halvfabrikat samt av industiförnödenheter, ävensom tillverkning, företrädesvis inom plast-, mekaniska och kemiska branscherna, samt idka annan därmed förenlig verksamhet.",1919-10-31,active,,,,
556033-7759,Hazze Malmgren Holding AB,Hazze Malmgren Holding AB,70200,,70200; 46641; 85591; 85690,HUDDINGE,14125,BOX 1224,"Bolaget skall bedriva rådgivande verksamhet i företagsutvecklingsfrågor samt inneha och förvalta värdepapper, fastigheter och dotterbolag.",1935-01-21,active,,,,
556070-3281,Crowe Sydrevisioner Aktiebolag,Crowe Sydrevisioner Aktiebolag,69202,,69202; 69201,UDDEVALLA,45150,Victor Andréens väg 5,Bolaget skall bedriva yrkesmässig revisionsverksamhet och annan därmed förenlig verksamhet.,1959-12-08,active,,,,
556100-5447,Hansson Miljötransporter AB,Hansson Miljötransporter AB,49410,,49410; 43120; 46831,OCKELBO,81631,HAMRÅNGEVÄGEN 17 A,"Bolaget skall bedriva yrkesmässig entreprenadverksamhet främst inom entreprenad- och vägbyggnadsbranschen, köp och försäljning av grus, tillhandahållande av gruskrossningstjänster, uthyrning av entreprenadmaskiner och fordon, uthyrning av fastigheter ävensom idka därmed förenlig verksamhet.",1965-11-04,active,,,,
556105-7448,Uno S Söderlund Byggkonsult Aktiebolag,Uno S Söderlund Byggkonsult Aktiebolag,71121,,71121,UPPSALA,75310,DROTTNINGGATAN 2,Bolaget skall bedriva konsulterande ingenjörsverksamhet ävensom idka därmed förenlig verksamhet.,1966-09-20,active,,,,
556095-1609,Ingenjörsfirman G. Bäck Aktiebolag,Ingenjörsfirman G. Bäck Aktiebolag,71121,,71121,HÖLLVIKEN,23642,SOLLIDENVÄGEN 10,"Föremålet för bolagets verksamhet är att bedriva utbildning inom betongteknik (behörighetskurser), anläggning och konstruktion, samt att bedriva förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.",1964-11-18,active,,,,
556085-8754,Aktiebolaget Karl Janssons Biltransport,Aktiebolaget Karl Janssons Biltransport,49410,,49410; 49330,STOBY,28144,EKEBACKSVÄGEN 4,"Bolaget skall driva åkeri, taxirörelse, handel med bränsle, plåt och svetsprodukter, bilrekonditionering och äga och förvalta fast egenodm samt därmed förenlig verksamhet.",1963-01-08,active,,,,
556086-3341,Kent Andersson's Åkeri i Luleå AB,Kent Andersson's Åkeri i Luleå AB,49410,,49410,LULEÅ,97251,TROLLNÄSVÄGEN 8,Bolaget ska bedriva åkeriverksamhet med långtradare samt därmed förenlig verksamhet.,1963-02-04,active,,,,
556078-4513,Villa Juris Aktiebolag,Villa Juris Aktiebolag,70200,,70200,JÖNKÖPING,55313,VON PLATENSGATAN 30,"Bolaget skall bedriva internationell konsultverksamhet inom områdena affärsutveckling, ekonomi och juridik, bedriva handel med och förvaltning av värdepapper, bedriva finansieringsverksamhet, dock inte sådan verksamhet som avses enligt lag om bankrörelse och kreditaktiebolag eller lag om finansbolag, bedriva förlagsverksamhet avseende utgivning av och handel med böcker och tidskrifter och idka med dessa verksamhetsgrenar förenliga verksamheter.",1961-05-12,active,,,,
556101-5628,Åkericentralen i Östavall Aktiebolag,Åkericentralen i Östavall Aktiebolag,49410,,49410,ÖSTAVALL,84193,ROTNÄSVÄGEN 3,Bolaget skall driva åkerirörelse och maskinhållning samt idka därmed förenlig verksamhet.,1965-12-27,active,,,,
556082-3709,Bergkvists Åkeri - och Grävmaskins Aktiebolag,Bergkvists Åkeri - och Grävmaskins Aktiebolag,49410,,49410,LESJÖFORS,68260,BERGSLAGSGATAN 65,Aktiebolaget ska bedriva åkeri- och grävmaskins rörelse samt därmed förenlig verksamhet.,1962-03-23,active,,,,
556094-2855,S.Ovrell AB,S.Ovrell AB,70200,,70200; 93199; 85690; 47112,GÄLLIVARE,98235,WENNERSTRÖMSVÄGEN 6,"Föremålet för bolagets verksamhet är Bolaget skall bedriva detaljhandelsrörelse med dagligvaror och därmed förenlig verksamhet samt handel och förvaltning av aktier och värdepapper. Bolaget skall även bedriva marknadsföring, affärsutveckling samt konsulttjänster inom handel, event- och nöjesindustri och därmed förenlig verksamhet.",1964-09-29,active,,,,
556095-7648,Remnert & Co Byggnadsprojektering Aktiebolag,Remnert & Co Byggnadsprojektering Aktiebolag,71121,,71121,RÖNNINGE,14440,HÖSTSTIGEN 12,Bolaget skall driva konsult- och entreprenadrörelse inom byggnadsbranschen samt idka därmed förenlig verksamhet.,1964-12-21,active,,,,
556071-3298,K Anderssons gräv & såg AB,K Anderssons gräv & såg AB,41000,,41000,FURUDAL,79070,DALBYN STANDBERGSGATAN 18,"Aktiebolaget ska bedriva entreprenadverksamhet inom mark och grävarbeten, såga virke samt uthyra arbetskraft och därmed förenlig verksamhet.",1960-03-18,active,,,,
556063-5319,Idé Design Aktiebolag,Idé Design Aktiebolag,70200,,70200,GRÅBO,44372,Norra Annekärrsvägen 14,"Bolaget skall bedriva handels- och agenturrörelse samt tillverkning inom textil- och konsthantverksbranscherna, bedriva konsultverksamhet inom ekonomi, förvalta värdepapper, konferens- och kursverksamhet samt byggnation och projektering inom fastighetsbranchen samt därmed förenlig verksamhet.",1956-08-28,active,,,,
556063-4700,Martin Hanssons Åkeri Aktiebolag,Martin Hanssons Åkeri Aktiebolag,49410,,49410,VÄSTRA KARUP,26974,GLIMMINGEVÄGEN 48,"Bolaget skall bedriva åkerirörelse, drivmedelsförsäljning, äga och förvalta fast egendom jämte därmed förenlig verksamhet.",1956-08-22,active,,,,
556064-2471,Asserståhl Partners AB,Asserståhl Partners AB,70200,,70200; 64310; 73111,KARLSTAD,65217,STRANDVÄGEN 29,"Bolaget skall bedriva konsultverksamhet i företagsledning och företagsutveckling, miljö, PR och kommunikation, handel med skogsprodukter, fast egendom samt handel med värdepapper ävensom idka därmed förenlig verksamhet.",1957-01-09,active,,,,
556069-3540,Kamerala Kontoret Aktiebolag,Kamerala Kontoret Aktiebolag,69201,,69201; 69202,STOCKHOLM,11328,UPPLANDSGATAN 54 F LGH 1301,"Bolaget skall driva bokförings- och revisionsbyrå, databehandling, IT-kommunikation, maskinleasing, företagskonsulterande verksamhet inom IT och ekonomi samt förmögenhetsförvaltning ävensom idka därmed förenlig rörelse.",1959-08-12,active,,,,
556066-4012,Aktiebolaget Marstrands Bygg,Aktiebolaget Marstrands Bygg,43320,,43320,MARSTRAND,44266,MYREN 7,"Bolaget ska bedriva handel med sportfiskeredskap, jaktvapen, ammunition, jakttillbehör, rese och kursverksamhet inom sport- fiske och jakt, reklam och design, husbyggnation, inrednings- snickeri.",1958-03-19,active,,,,
556068-1594,HUMARD AB,HUMARD AB,70200,,70200,ÖVERTORNEÅ,95794,SVANSTEIN 257,"Bolaget skall förvalta, köpa och sälja fastigheter och värdehandlingar samt bedriva verksamhet inom managementrådgivning och informationsutveckling med utbildning samt därmed förenlig förvaltning, förlags- och handelsverksamhet.",1959-02-02,active,,,,
556076-5744,S. Nilssons Åkeri Aktiebolag,S. Nilssons Åkeri Aktiebolag,42110,,42110; 23709; 43120,LJUSTORP,86193,BJÖRKOM 129,"Bolagets verksamhet ska vara att bedriva åkeri och entreprenad- verksamhet inom vägbyggen, grundgrävning och markplanering, handel med aktier och värdepapper, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",1961-01-18,active,,,,
556056-2612,Ressner Juridik AB,Ressner Juridik AB,69102,,69102,STOCKHOLM,11763,NYBOHOVSGRÄND 17,"Bolaget skall bedriva arbete inom juridisk och ekonomisk konsultation, inkassoverksamhet, handel med böcker och värdepapper, besiktning av fastigheter samt därmed förenlig verksamhet.",1951-12-17,active,,,,
556081-5341,MAG Holding AB,MAG Holding AB,70200,,70200,STOCKHOLM,10451,BOX 24189,"Bolaget ska sälja, implementera, underhålla och anpassa affärssystem och därtill hörande kompletterande lösningar, leda utbildningsverskamhet, äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1962-01-15,active,,,,
556029-2947,Advokatbyrån Lundia Odd Johansson Aktiebolag,Advokatbyrån Lundia Odd Johansson Aktiebolag,69101,,69101,LUND,22230,TROLLEBERGSVÄGEN 14,Bolaget skall bedriva verksamhet i form av advokatverksamhet.,1930-09-17,active,,,,
556052-8753,Caverion Sverige AB,Caverion Sverige AB,43222,,43222; 43210; 43223; 81100; 43221,HÄGERSTEN,12630,VÄSTBERGA ALLÉ 1,"Aktiebolaget ska utföra el-, klimat-. och rörinstallationer samt därmed sammanhängande arbeten.",1949-02-16,active,,,,
556068-2493,Sandholms Färg & Golv AB,Sandholms Färg & Golv AB,43341,,43341; 47523,HÖGSBY,57932,SMEDMÄSTARVÄGEN 3,Bolaget skall bedriva målerirörelse jämte därmed förenlig verksamhet.,1959-02-14,active,,,,
556051-7020,Håga Bokföringsbyrå Aktiebolag,Håga Bokföringsbyrå Aktiebolag,69201,,69201,HANDEN,13644,TRÄFFGATAN 2,Bolaget skall bedriva konsultverksamhet inom bokförings- och redovisningsbranschen samt därmed förenlig verksamhet.,1948-01-23,active,,,,
556102-1477,Redovisningskonsult Ulf Ontoft AB,Redovisningskonsult Ulf Ontoft AB,69201,,69201,MJÖLBY,59550,ALBACKSVÄGEN 9,"Bolaget ska utföra redovisning, bokföring, löneadministration och skatterådgivning samt förvaltning av aktier och fonder.",1966-01-26,active,,,,
556087-0825,Ruddammens Åkeri AB,Ruddammens Åkeri AB,49410,,49410,ODENSBACKEN,71593,RUDDAMMEN 315,Bolaget ska bedriva åkeri och entreprenadverksamhet samt härmed jämförlig verksamhet.,1963-04-02,active,,,,
556088-1624,Körberg affärsutveckling AB,Körberg affärsutveckling AB,70200,,70200,SOLLENTUNA,19143,OXELVÄGEN 18,Bolaget skall utföra konsulttjänster inom affärsutveckling samt därmed förenlig verksamhet.,1963-07-02,active,,,,
556093-8747,Rstudio Holding AB,Rstudio Holding AB,71110,,71110,GÖTEBORG,41318,ANDRA LÅNGGATAN 46,"Bolaget skall bedriva förvaltning av aktier, arkitekturverksamhet samt därmed förenlig verksamhert.",1964-08-31,active,,,,
556058-1976,KD Film AB,KD Film AB,69201,,69201,VARBERG,43244,BÄCKGATAN 8,Föremålet för bolagets verksamhet är filmproduktion och därmed förenlig verksamhet.,1953-07-07,active,,,,
556060-9504,Bertil Nilssons Elektriska Aktiebolag,Bertil Nilssons Elektriska Aktiebolag,43210,,43210,LYCKE,44275,GETHAGEN 120,"Bolaget skall idka elektrisk installations verksamhet, handel med elektriska komponenter och hushållsapparater samt därmed förenlig verksamhet.",1955-03-01,active,,,,
556078-0503,Nils A. Jönsson Åkeri Aktiebolag,Nils A. Jönsson Åkeri Aktiebolag,49410,,49410,MALMÖ,21443,GÖINGEPLAN 10 A,Bolaget skall bedriva åkerirörelse ävensom därmed förenlig verksamhet.,1961-04-11,active,,,,
556079-1542,Kjells Glasmästeri Aktiebolag,Kjells Glasmästeri Aktiebolag,43342,,43342,ARVIKA,67134,FÖRRÅDSGATAN 2,"Bolaget skall driva glasmästerirörelse, ävensom idka därmed förenlig verksamhet.",1961-07-13,active,,,,
556282-5678,Takirus AB,Takirus AB,70200,,70200,BROMMA,16855,BRENNERVÄGEN 24,"Bolaget skall bedriva konsulttjänster inom företagsledning, strategier, innovation, utveckling, försäljning, utbildning, inredning, design och foto. Äga och förvalta aktier, värdepapper, fast och lös egendom, fordon och fastigheter samt annan därmed förenlig verksamhet.",1986-09-09,active,,,,
556290-3756,Källgrens Entreprenad AB,Källgrens Entreprenad AB,43120,,43120,SKOGÅS,14251,VALLSTIGEN 1,"Bolaget ska bedriva markarbeten såsom schaktning, grunder och sprängning samt planeringarbete med grävmaskin och därmed förenlig verksamhet.",1987-02-18,active,,,,
556291-3730,Olle Far i Buss Aktiebolag,Olle Far i Buss Aktiebolag,49320,,49320; 77120,FALUN,79196,RAGVALDSBERG 60,"Bolaget skall äga och förvalta fast egendom, äga och uthyra inventarier och fordon, bedriva transporttjänster samt bedriva finansiell verksamhet, dock ej sådan rörelse som omfattas av bankrörelselagen eller lagen om finansiering.",1987-03-03,active,,,,
556298-5191,Styckens Maskinentreprenad AB,Styckens Maskinentreprenad AB,43120,,43120,SKÄRHAMN,47132,HAMNGATAN 39,"Aktiebolaget ska utföra entreprenadverksamhet såsom gräv- och anläggningsarbete, köpa och försälja entreprenadmaskiner, transporttjänster och uthyrning av personal och därmed förenlig verksamhet.",1987-05-20,active,,,,
556354-5135,Tomas Grävare AB,Tomas Grävare AB,43120,,43120; 68202,UDDEVALLA,45155,KURÖDSVÄGEN 24 B,"Bolaget ska bedriva maskingrävningar, förvaltning av fastigheter samt därmed förenlig verksamhet.",1989-03-10,active,,,,
556304-2901,Mirna Aktiebolag,Mirna Aktiebolag,70200,,70200; 69102,STOCKHOLM,11164,BLEKHOLMSTERRASSEN 9  5 TR,"Föremålet för bolagets verksamhet är att bedriva konsulterande verksamhet inom ekonomi, juridik och data liksom sälja produkter inom området samt idka annan därmed förenlig verksamhet. Skaffa kunskaper, forska och söka utveckla förutsättningar för tillverkning av produkter samt därefter tillverka desamma. Köp, försäljning och förvaltning av värdepapper samt därmed förenlig verksamhet.",1987-09-02,active,,,,
556299-8103,Elit Bokföringsservice Aktiebolag,Elit Bokföringsservice Aktiebolag,69201,,69201,MALMÖ,21130,EXERCISGATAN 2 A,Bolaget skall bedriva uppdragsverksamhet inom bokförings- och kamerala tjänster samt idka därmed förenlig verksamhet.,1987-08-28,active,,,,
556301-0601,Betong Demol Aktiebolag,Betong Demol Aktiebolag,43999,,43999; 43991; 68202; 50202; 68209,NORRKÖPING,60228,STOHAGSGATAN 12,"Föremålet för bolagets verksamhet är att bedriva alla före- kommande arbeten inom byggbranschen, äga och förvalta fast egendom, handel med aktier och andra värdepapper, äga aktier eller andelar i andra rörelsedrivande bolag samt idka därmed förenlig verksamhet. Bolaget ska dessutom utföra transporter av material, hyra ut och förvara båtar och fordon, arbeta med sanerings- och håltagningsarbeten i skärgården samt därmed förenlig verksamhet.",1987-07-31,active,,,,
556306-0655,Acceptor Aktiebolag,Acceptor Aktiebolag,70200,,70200; 46649; 62201; 78201; 71124,STOCKHOLM,11236,CHAPMANSGATAN 5  7 TR,"Bolaget skall bedriva konsultverksamhet inom organisations- och ledarutveckling, marknadsföring och produktutveckling, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",1987-11-27,active,,,,
556305-2975,Håkan Brännströms Åkeri Aktiebolag,Håkan Brännströms Åkeri Aktiebolag,49410,,49410,KÅGE,93494,STORKÅGETRÄSK 101,"Aktiebolaget ska bedriva lastbilstransporter, förvaltning av värdepapper, äga och förvalta fastigheter och därmed förenlig verksamhet.",1987-09-24,active,,,,
556307-9218,Sjögren Projekt och Byggledning Aktiebolag,Sjögren Projekt och Byggledning Aktiebolag,71121,,71121,GÖTEBORG,41303,FÖRSTA LÅNGGATAN 8,Bolaget skall bedriva projekt och byggledning samt byggnadsrörelse samt därmed förenlig verksamhet.,1987-10-12,active,,,,
556309-9646,MASKINBOLAGET I BRO Aktiebolag,MASKINBOLAGET I BRO Aktiebolag,49410,,49410,BRO,19792,TRANBYGGEVÄGEN 61,"Bolaget skall bedriva avfallstransporter, schakt- och transportarbeten, in- och uthyrning av entreprenadmaskiner, handel sportfiskeutrustning samt därmed förenlig verksamhet.",1987-11-05,active,,,,
556319-1807,ISAB Kreditservice AB,ISAB Kreditservice AB,70200,,70200,STOCKHOLM,11341,NORRBACKAGATAN 30  LGH 1501,"Bolaget skall bedriva företagsledning inom inkasso och kreditfrågor och marknadsföring av inkassotjänster. Bedriva värdepappersrörelse, äga och förvalta fast egendom samt därmed förenlig verksamhet.",1988-02-22,active,,,,
556331-3914,Röntgenteknik Linköping Aktiebolag,Röntgenteknik Linköping Aktiebolag,71122,,71122,LINKÖPING,58739,STYVERGATAN 3,Bolaget ska bedriva kontrollverksamhet och utveckla kontroll- metoder inom röntgenområdet samt handel med värdepapper.,1988-08-27,active,,,,
556313-6919,Kurt Åhs Bygg & Snickeri Aktiebolag,Kurt Åhs Bygg & Snickeri Aktiebolag,41000,,41000; 16239,UPPSALA,75449,JORDGUBBSGATAN 15,"Bolaget skall bedriva tillverkning och försäljning av möbler, inrednings- och byggnadssnickerier samt träförädling. Nybyggnads- och reparationsarbeten samt därmed förenlig verksamhet. Bolaget skall även utföra markentreprenader.",1987-12-04,active,,,,
556314-7882,Br Noréns Åkeri Aktiebolag,Br Noréns Åkeri Aktiebolag,49410,,49410,ÄLVSBYN,94233,STATIONSGATAN 11,Bolaget skall utföra transporter av främst mejeriprodukter ävensom idka därmed förenlig verksamhet.,1988-01-12,active,,,,
556326-5627,Mobergs Kyl & Frys Aktiebolag,Mobergs Kyl & Frys Aktiebolag,43223,,43223,RÖSTÅNGA,26868,BLINKARPSVÄGEN 2,"Bolaget skall bedriva installation, service och reparation av kyl- och frysanläggningar, värmeväxlar och luftkonditionering samt därmed förenlig verksamhet.",1988-06-13,active,,,,
556320-6217,Jim Elfvengren Bygg & Förvaltning AB,Jim Elfvengren Bygg & Förvaltning AB,41000,,41000,NORRTÄLJE,76171,SKOMAKARVÄGEN 8,"Föremålet för bolagets verksamhet är byggnadsverksamhet, förvaltning av fastigheter samt förvaltning av värdepapper och därmed förenlig verksamhet.",1988-03-08,active,,,,
556323-3294,Zetterströms Plåt Aktiebolag,Zetterströms Plåt Aktiebolag,43411,,43411; 25530,HEBY,74432,FOLKPARKSVÄGEN 6,"Bolaget skall bedriva byggnads-och ventilationsplåtslageri, byggentreprenad samt uthyrning av maskiner samt idka därmed förenlig verksamhet.",1988-04-19,active,,,,
556323-3732,CONDAFA Aktiebolag,CONDAFA Aktiebolag,71121,,71121,SÖLVESBORG,29491,VIOLINVÄGEN 5572,Föremålet för bolagets verksamhet är att bedriva konsult- och utvecklingsarbete inom bygg- och fastighetsbranschen och därmed förenlig verksamhet.,1988-04-20,active,,,,
556339-7396,Jobsbo Åkeri AB,Jobsbo Åkeri AB,49410,,49410,SMEDJEBACKEN,77790,MARIEBERG 19,Bolagets verksamhet ska vara åkeriverksamhet.,1988-10-28,active,,,,
556321-2231,PPS Maskinservice AB,PPS Maskinservice AB,43999,,43999,RÅNÄS,76296,MJÖLSTATORPSVÄGEN 11,"Föremålet för bolagets verksamhet är att bedriva service och reparationer av maskiner inom bygg- och anläggningsbranschen, platt- och stensättning, byggverksamhet, lantbruk och därmed förenlig verksamhet.",1988-04-26,active,,,,
556327-3969,Östen Olofsson AB,Östen Olofsson AB,41000,,41000,DONSÖ,43082,LEBERGSVÄGEN 6,Föremålet för bolagets verksamhet är att bedriva handel med aktier och värdepapper och därmed förenlig verksamhet.,1988-06-02,active,,,,
556344-6664,Bohaginvest i Stockholm Aktiebolag,Bohaginvest i Stockholm Aktiebolag,71121,,71121,RIDDARHYTTAN,73993,ÖSTRA SKOLVÄGEN 5,"Föremålet för bolagets verksamhet är bedriva handel, tillverkning och konsultation av byggnadskonstruktioner, byggställningar, transporter samt personaluthyrning inom samma verksamhet och därmed förenlig verkdamhet.",1989-01-23,active,,,,
556345-4817,Kjell Axelsson Maskin AB,Kjell Axelsson Maskin AB,43120,,43120,STORA SUNDBY,64040,GRÄSHAGEN,"Bolaget skall bedriva gräv och entreprenadverksamhet, handel med värdepapper samt idka därmed förenlig verksamhet.",1989-01-04,active,,,,
556329-0062,IN - Control Aktiebolag,IN - Control Aktiebolag,69201,,69201,SALTSJÖ-BOO,13242,KORSUDDSVÄGEN 15,"Bolaget skall bedriva verksamhet inom redovisning, ekonomistyrning, administration samt därmed förenlig verksamhet.",1988-06-29,active,,,,
556336-8306,Friman Ekologikonsult Aktiebolag,Friman Ekologikonsult Aktiebolag,71129,,71129,SKÖNDAL,12868,DALBOBRANTEN 25,"Bolaget skall utföra konsulttjänster, utredningar och undersökningar inom områdena ekologi och miljöskydd, samt idka därmed förenlig verksamhet.",1988-10-10,active,,,,
556334-2145,Advokatfirman Winn AB,Advokatfirman Winn AB,69101,,69101,GÖTEBORG,40224,BOX 5243,Föremålet för bolagets verksamhet är uteslutande att driva advokatverksamhet.,1988-09-19,active,,,,
556332-3822,Montrax AB,Montrax AB,69102,,69102; 70200; 68110; 61900; 66190,NACKA,13146,PRINSVÄGEN 12,"Bolaget driva följande verksamheter: affärsutveckling, förvaltning av värdepapper, utbildning samt juridisk och ekonomisk rådgivning, ävensom idka annan därmed förenlig verksamhet.",1988-10-12,active,,,,
556353-8312,Mats Johanssons Åkeri Aktiebolag,Mats Johanssons Åkeri Aktiebolag,49410,,49410,TIERP,81591,MARSJÖN 101,Bolaget skall bedriva lastbils- och andra vägtransporter samt idka därmed förenlig verksamhet.,1989-03-28,active,,,,
556339-8915,Design & Administration i Solna Aktiebolag,Design & Administration i Solna Aktiebolag,70200,,70200,STOCKHOLM,11138,BRUNNSGATAN 21 A,"Bolaget skall bedriva konsultverksamhet inom reklam- och administration, ävensom idka därmed förenlig verksamhet.",1988-11-16,active,,,,
556360-7547,Ekonomikonsult L&A AB,Ekonomikonsult L&A AB,69201,,69201; 70200,NACKA,13146,KAPELLVÄGEN 20,Bolaget skall bedriva ekonomisk rådgivning och konsultationer samt därmed förenlig verksamhet.,1989-05-26,active,,,,
556349-4805,Mohefa AB,Mohefa AB,71123,,71123,LUND,22104,BOX 1067,Bolaget ska bedriva tillverkning av elektronikprodukter inom området styr- och reglerteknik och därmed förenlig verksamhet.,1989-01-21,active,,,,
556337-1243,Rading Ploman Affärsjuridik AB,Rading Ploman Affärsjuridik AB,69101,,69101,LUND,22460,BRUNNSGATAN 14 D,Aktiebolaget ska bedriva juridisk verksamhet och därmed förenlig verksamhet.,1988-09-29,active,,,,
556344-3513,Öberg Research & Management Aktiebolag,Öberg Research & Management Aktiebolag,70200,,70200,FALUN,79127,BOX 292,"Bolaget skall på uppdragsbasis genomföra kvalificerade utredningar, utvärderingar och rekonstruktioner samt arbeta för utveckling och kompetenshöjning i företag och organisationer. Bolaget skall vidare, på vetenskaplig grund, dels utveckla ny kunskap inom företags- och organisationsutveckling och dels fungera som en länk mellan näringsliv och forskning samt bedriva därmed förenlig verksamhet.",1988-12-30,active,,,,
556345-2605,IWA Aktiebolag,IWA Aktiebolag,69201,,69201,LERUM,44330,LERUM ANDERSVÄGEN 140  BV,Bolaget skall bedriva kameral uppdragsverksamhet ävensom idka därmed förenlig verksamhet.,1989-01-23,active,,,,
556257-1942,Aktiebolaget Santrade,Aktiebolaget Santrade,49410,,49410; 68202,SANDVIKEN,81140,STALLGATAN 18,"Bolaget skall bedriva åkeri- samt byggnadsrörelse, äga och förvalta fastigheter och värdepapper samt idka därmed förenlig verksamhet.",1985-03-05,active,,,,
556349-9374,JMP Byggservice AB,JMP Byggservice AB,43320,,43320,HÖRNEFORS,90572,BJÄNNBERG 89,Bolaget ska bedriva byggnadsverksamhet samt idka därmed förenlig verksamhet.,1989-02-10,active,,,,
556339-2090,Kvarnöns Måleri AB,Kvarnöns Måleri AB,43341,,43341,MOTALA,59137,SYRGATAN 3,"Bolaget ska bedriva måleriverksamhet, så som invändig och utvändig målning och tapetsering av byggnader, snickeriarbeten, värdepappershandel samt därmed förenlig verksamhet.",1988-10-24,active,,,,
556345-7984,Per Karlsson Måleri AB,Per Karlsson Måleri AB,43320,,43320; 43341,DALA-FLODA,78695,KYRKBYVÄGEN 14,Bolaget skall bedriva måleri- och byggentreprenader samt därmed förenlig verksamhet.,1989-01-05,active,,,,
556270-2638,Rolf Viebkes Åkeri Aktiebolag,Rolf Viebkes Åkeri Aktiebolag,49410,,49410,ÖDÅKRA,25475,LINDAREGATAN 12,"Bolaget skall bedriva åkerirörelse, ävensom idka därmed förenlig verksamhet.",1985-12-27,active,,,,
556273-3997,Bergforsen Group AB,Bergforsen Group AB,70200,,70200,ARNÄSVALL,89196,SILLVIKEN 161,"Föremål för bolagets verksamhet är att idka handel med fastigheter, aktier och andra värdepapper jämte utöva därmed förenlig verksamhet.",1986-02-25,active,,,,
556276-0552,Skog Move Aktiebolag,Skog Move Aktiebolag,49410,,49410,SALA,73336,LOTTENBERGSGATAN 12,Aktiebolaget ska bedriva åkerirörelse ävensom idka därmed förenlig verksamhet.,1986-04-14,active,,,,
556275-1320,Askhögen Aktiebolag,Askhögen Aktiebolag,70200,,70200,VARA,53433,ANDELSGATAN 21,"Bolaget skall idka köp och försäljning samt förvaltning av värde- papper och annan lös egendom inom bil, lantbruk, trä, metall, data, textil, present, fritid och reklam, äga och förvalta fas- tigheter, bedriva affärs och företagsutveckling, bedriva handels och industrirörelse inom bil, lantbruk, trä, metall, data, tex- til, present, fritid, reklam, bedriva import och export inom be- rörda delar, bedriva konsultverksamhet inom berörda områden samt bedriva därmed närstående eller förenlig verksamhet.",1986-05-29,active,,,,
556286-1889,Combi Montage i Lammhult Aktiebolag,Combi Montage i Lammhult Aktiebolag,43210,,43210; 25110,LAMMHULT,36345,VÄRENDSGATAN 23,"Föremålet för bolagets verksamhet är att utföra montering av reklamskyltar, kontorsinredningar och affärsinredningar, bedriva handel med värdepapper och därmed förenlig verksamhet.",1986-11-26,active,,,,
556288-4618,Kent Karlsson Fodertransport Aktiebolag,Kent Karlsson Fodertransport Aktiebolag,49410,,49410; 42210,LÅNGSELE,88250,VILLAVÄGEN 8,Bolaget skall idka åkerirörelse samt därmed förenlig verksamhet.,1987-01-07,active,,,,
556286-2382,Stockholms Luftkontroll Aktiebolag,Stockholms Luftkontroll Aktiebolag,71129,,71129; 43222,NACKA,13154,SMEDJEGATAN 6  3 TR,"Bolaget skall bedriva projekterings-, montering och reparationsverksamhet inom ventilations- och värmesystem samt äga och förvalta värdepapper ävensom idka därmed förenlig verksamhet.",1986-11-18,active,,,,
556291-5388,Sigurd Sand Aktiebolag,Sigurd Sand Aktiebolag,43120,,43120; 01420,JÄRVSÖ,82753,RÖDMYRAVÄGEN 82,Bolaget skall idka jordbruk och entreprenadverksamhet samt därmed förenlig verksamhet.,1987-03-17,active,,,,
556340-4218,Bruksbalken Entreprenad AB,Bruksbalken Entreprenad AB,41000,,41000,VÄRNAMO,33192,HÖRLE,"Bolaget skall äga, förvärva och förvalta fast och lös egendom samt driva rörelse med förädling av trävaror, ävensom idka därmed förenlig verksamhet.",1988-11-03,active,,,,
556303-8784,Swedish Touch Aktiebolag,Swedish Touch Aktiebolag,70200,,70200,ÅSA,43953,BADVIKSVÄGEN 6,"Bolaget förmedlar affärskontrakt och bedriver juridisk ekonomisk konsultverksamhet, migrationsutvecklande arbetsinsatser samt bedriver annan därmed förenlig verksamhet.",1987-08-20,active,,,,
