OrgNr,Name,Email,Phone,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
5592237043,BG Bygg Skellefteå Aktiebolag,bgbygg@outlook.com,,,,,,,,
5592237332,Startswed Bygg AB,leotrim@startswed-bygg.se,+46769119989,,,,,,,
5592237423,KJ Craft & Welding AB,,,,,,,,,
5592237639,VBRO Konsult AB,vbrokonsult@gmail.com,,,,,,,,
5592237753,Jan Sjöqvist Bygg i Ljungby AB,,,,,,,,,
5592237779,Beboelig Design AB,jimpa1989@gmail.com,,,,,,,,
5592237894,MG's El AB,migr03@hotmail.com,,,,,,,,
5592238199,Virgdona Bygg AB,svsnicarn@gmail.com,,,,,,,,
5592238447,Ital El och Bygg AB,ital.el.och.bygg@outlook.com,,,,,,,,
5592238678,Ola Svensson Consulting AB,olasvenssonk7@gmail.com,,,,,,,,
5592238744,Holver Bygg AB,info@holver.se,,Kreditinstitut,Övriga skulder till kreditinstitut,75000,50000,Övriga skulder till kreditinstitut,87500,0
5592239304,LA Dykentreprenad AB,ardykentreprenad@gmail.com,,,,,,,,
5592239429,Duvedalens Entreprenad AB,karlolakarlsson@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,4,,,,
5592239460,SIA INVESTMENT AB,ser@samkonsult.com,,,,,,,,
5592239601,JA Framgång AB,sinkkonen80@hotmail.com,,,,,,,,
5592239627,Tillinge Bygg i Färjestaden AB,fredrik@tillingebygg.se,,,,,,,,
5592239957,MTM Norr AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,0481473,,Övriga skulder till kreditinstitut,0184777,
5592240401,Soltrygg AB,,,,,,,,,
5592240575,Västerdala Måleriservice AB,Helje_92@hotmail.com,+46768021353,Kreditinstitut,Övriga skulder till kreditinstitut,104540,261161,Övriga skulder till kreditinstitut,147768,175992
5592240799,Peter Berthou VVS AB,peter.berthou@gmail.com,+46702841737,,,,,,,
5592240807,Olofsdals Entreprenad AB,g-stromberg@hotmail.se,,,,,,,,
5592241110,Site Service AB,michael.aarvik@siteservice.no,+46317610125,,,,,,,
5592241169,Hillen Bygg Svealand AB,,,,,,,,,
5592241813,Nova construction Umeå AB,andreas@ahlmdahl.se,,,,,,,,
5592241847,Swelcom AB,,+46729224654,,,,,,,
5592241870,Väg & Mark i Dalarna AB,Vagmarkdalarna@gmail.com,+46768247380,Kreditinstitut,Övriga skulder till kreditinstitut,554998,0,Övriga skulder till kreditinstitut,57216,0
5592242860,MT Kakel AB,mrmilot@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,94860,146086,Övriga skulder till kreditinstitut,50880,46320
5592242951,Retail Senses Design Aktiebolag,stefan@lundgren.com,,Kreditinstitut,Övriga skulder till kreditinstitut,013333,,Övriga skulder till kreditinstitut,13,33132000
5592242969,Bygg som syns Simon AB,simon.aib@hotmail.com,,,,,,,,
5592243116,Hagmarkers Entreprenad AB,ollehagmarker@icloud.com,,Kreditinstitut,Övriga skulder till kreditinstitut,1943432,2447610,Övriga skulder till kreditinstitut,994527,0
5592243124,Byggmästare Sthlm nord AB,byggmastareab@gmail.com,,,,,,,,
5592243140,Myti Bygg AB,mytibyggab@gmail.com,+46707442119,,,,,,,
5592243207,Jalkhagen Konsult AB,jjalkhagen@hotmail.com,,,,,,,,
5592243272,Kristinelunds Schaktentreprenad AB,pelle1973@hotmail.se,,Kreditinstitut,Övriga skulder till kreditinstitut,0,595560692,,,
5592243447,JL Golv & Kakel AB,info@jlgolvochkakel.se,+46722119307,,,,,,,
5592245202,EMERLIT Entreprenad AB,info@emerlit.nu,,,,,,,,
5592245251,Käbberud Maskin & Transport AB,kmtab17@outlook.com,,,,,,,,
5592245277,JP & Co Produktion AB,carl@chemgroup.se,,Kreditinstitut,Övriga skulder till kreditinstitut,035000,,,,
5592245335,Härnö VVS AB,david.oberg15@gmail.com,+46725074751,,,,,,,
5592245400,Antonsson Entreprenad AB,antonssonentreprenad@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,583265,1510059,Övriga skulder till kreditinstitut,697156,729837
5592245533,MW Bygg i Roslagen AB,mwbyggiroslagen@gmail.com,,,,,,,,
5592245723,PQ Elektriska AB,yamenjuda84@gmail.com,,,,,,,,
5592245756,Olssons VVS & Mark AB,philip@olssonsvvsmontage.se,+46708758151,,,,,,,
5592245806,Murverket i Vellinge AB,Murverketivellinge@gmail.com,+46761622855,,,,,,,
5592246325,Karlskoga El & Fastigheter AB,Fredrik@kgaelofast.com,+46737245806,,,,,,,
5592246374,Helsingborgs Rörsvets & Montage AB,alan@alansrorsvetsochmontage.se,,Kreditinstitut,Övriga skulder till kreditinstitut,222644,285113,,,
5592246416,Senior Löfgren AB,,+46720832050,Kreditinstitut,Övriga skulder till kreditinstitut,89,06597828,,,
5592246606,Manufacturing 74 AB,mikael@stigenberg74.se,,,,,,,,
5592246614,SKILLCRAFT STOCKHOLM AB,mike@skillcraftstockholm.se,,,,,,,,
5592246648,JMHF Kyl och Frysservice AB,info@jmhf.se,,,,,,,,
5592246671,Limont Entreprenad AB,robin@limontentreprenad.se,,Kreditinstitut,Övriga skulder till kreditinstitut,61471774,1099433,Övriga skulder till kreditinstitut,276724,255860
5592246994,Arvidssons Bygg i Ängelholm AB,info@arvidssonsbyggab.se,,,,,,,,
5592247281,SKÖVDE STÄD AB,info@skovdestad.se,+46706771853,,,,,,,
5592247323,Pelle Snickare i Sundsvall AB,,,,,,,,,
5592247448,Simon Eriksson Entreprenad AB,,,,,,,,,
5592247463,Lauras Bygg & El AB,ekonomi@laurasbygg.se,,Kreditinstitut,Övriga skulder till kreditinstitut,5432,101939,,,
5592247497,Dackebo Ventilationsteknik AB,,+46768768500,,,,,,,
5592247992,Elinstallationer i dalarna AB,info@elinstallationeridalana.se,+46243303130,Kreditinstitut,Övriga skulder till kreditinstitut,6750,417750,,,
5592248008,Fukt och mögelsanering i Kronoberg AB,info@fmsab.se,+46705667378,Kreditinstitut,Övriga skulder till kreditinstitut,18,47932623,Övriga skulder till kreditinstitut,12,48010700
5592248164,Vendelsö måleri och Fastighetsservice AB,robert@rfmaleri.eu,+46766516984,,,,,,,
5592248347,We Move i Malmö AB,,,,,,,,,
5592248743,Edlund Bygg i Sundsvall AB,daniel@edlundbyggab.se,,,,,,,,
5592248867,Avidela AB,vgjoka7@gmail.com,,,,,,,,
5592248941,Anders Keseru Bygg AB,vonkessa@hotmail.com,,,,,,,,
5592249063,Nordisk Samarbete AB,nordisk.samarbete@gmail.com,,,,,,,,
5592249311,Krupa Bygg AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,590472,140965,Övriga skulder till kreditinstitut,536,00036000
5592249659,ML Lift AB,micke.levin@hojdliftar.se,,Kreditinstitut,Övriga skulder till kreditinstitut,53952083,2133333,Övriga skulder till kreditinstitut,1300000,800000
5592249733,Aros Byggkompetens i Västerås AB,tobias.thoren@gmail.com,,,,,,,,
5592250319,Öviks Möbeltapetsering AB,info@oviksmobeltapetsering.se,+46708364757,,,,,,,
5592250806,LME Bygg AB,info@lmebygg.se,,,,,,,,
5592250855,Skummeslövs Bygg AB,skummeslovsbygg@hotmail.se,,,,,,,,
5592250996,Salid Stockholm Service och Bygg AB,salidservice@gmail.com,,,,,,,,
5592251275,ILS Hiss AB,info@ilshiss.se,+46704408382,,,,,,,
5592251325,Bräckebolagen AB,,,,,,,,,
5592251432,Telehagen Entreprenad AB,peotelehagen@gmail.com,,,,,,,,
5592251499,VL Fastighetsutveckling AB,kontakt@vindarochlokaler.se,+46735066085,Kreditinstitut,Övriga skulder till kreditinstitut,0,4000000,,,
5592251606,RitaByggaBo - Södra Lagnö AB,ritabyggabo@yahoo.com,,,,,,,,
5592251796,Solöns Bygg & Bemanningen AB,lukas-85@live.se,,,,,,,,
5592251804,JV Vattenkraftteknik AB,jerry.vallin@ramboll.com,,,,,,,,
5592251838,Palingo AB,info@palingo.se,,,,,,,,
5592251994,GT EL AB,g.sinkus@gmail.com,,,,,,,,
5592252430,Fortem Bygg AB,fortembyggab@gmail.com,,,,,,,,
5592252471,flodmans & son AB,,,,,,,,,
5592252505,Rosenblad Bygg AB,info@rosenbladbygg.se,+46709208874,,,,,,,
5592252992,Kalof El AB,fredrik.olofsson@fpelservice.se,,,,,,,,
5592253099,BRA Projektledning No1 AB,veronica.runing@gmail.com,,,,,,,,
5592253271,Lunne Montage AB,malo.lunnebalk@telia.com,,Kreditinstitut,Övriga skulder till kreditinstitut,29591,0,,,
5592253388,Ingarö Måleri & Design AB,ingaromaleri@gmail.com,+46737359873,,,,,,,
5592253545,Nicklas Lindgrens Bygg AB,,,,,,,,,
5592253602,Helin Maskin AB,christian@maskinmekanik.com,,,,,,,,
5592253685,Kjell Anderssons Måleri AB,,+46709165077,,,,,,,
5592253834,Stone Project AB,info@stoneproject.se,+46424240490,,,,,,,
5592254444,Söderbergs Svets & Reparation AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,419667,66867,Övriga skulder till kreditinstitut,447200,47200
5592254709,Stockholm ISDC AB,info@isdc.se,,,,,,,,
5592254923,Effektiv Fastighetsteknik i Sverige AB,bjorn@effektivfastighetsteknik.se,,,,,,,,
5592255060,Skandinavisk Betonghåltagning AB,info@skbetong.se,+4654545055,Kreditinstitut,Övriga skulder till kreditinstitut,40,00040000,,,
5592255623,"JE Åkeri, transport & entreprenad AB",jenorrkoping@outlook.com,,Kreditinstitut,Övriga skulder till kreditinstitut,1808667,2614668,Övriga skulder till kreditinstitut,805999,964885
5592255870,Hemfjärden Bygg AB,marcus@mabygg.se,,,,,,,,
5592256183,Energifastigheter i Norrköping AB,,,,,,,,,
5592256381,Solstadens Kakel AB,,+46704920715,,,,,,,
5592256605,Spolkungen i Väst AB,huberbygg@gmail.com,,,,,,,,
5592256654,Roger Svenssons Installationer AB,rs.installationer@gmail.com,+46730250934,Kreditinstitut,Övriga skulder till kreditinstitut,140006,180002,,,
5592257934,Norrelunds Teknik AB,lars@norrelund.se,,,,,,,,
5592258494,Akori AB,max@akori.se,+46701669796,,,,,,,
5592258759,TL & MJ bygg & entreprenad AB,,,,,,,,,
5592258767,Hasslö Dyk o Mark AB,Hasslodykomark@gmail.com,+46708732640,,,,,,,
5592259013,M-Eriksson Konsult i Haparanda AB,michael_eson@hotmail.com,,,,,,,,
5592259468,Henrik Isbergs Entreprenad AB,henrik.isberg@telia.com,,,,,,,,
5592259575,Byggspecialisten i Uppsala AB,robertbergstrombygg@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,198744,275425,Övriga skulder till kreditinstitut,73428,67845
5592259914,Stolth Mark & Bygg Aktiebolag,stolthmarkochbygg@gmail.com,,,,,,,,
5592259955,XLNT Resurs Byggservice AB,kontakt@xlntresurs.com,,,,,,,,
5592260177,Byggjemte AB,byggjemte@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,74982,103734,Övriga skulder till kreditinstitut,31980,31980
5592260235,H.Thorén Construction AB,,,,,,,,,
5592260441,Inneochuterum Trädgårdsdesign E Björkman AB,inneochuterum@gmail.com,,,,,,,,
5592260458,ViaLarm i Sverige AB,Info@Vialarm.se,+46771747576,,,,,,,
5592260631,Arons Ställningar AB,aroswe@gmail.com,,,,,,,,
5592260755,W Lundhs Måleri AB,,,,,,,,,
5592260920,SM KVALITÄT AB,mikael.hogler@smkvalitat.se,+46736988040,,,,,,,
5592260938,Robin Snellman Hantverk AB,robin_snellman@msn.com,,,,,,,,
5592260946,Kölnan Städ & Flytt AB,info@kolnanstad.se,,,,,,,,
5592260953,Lots installation i Uppsala AB,Martin.engvall@larmochtele.se,+46705848894,,,,,,,
5592260961,Martin Josefsson Elteknik i Borås AB,martin@mj-elteknik.se,+46709426777,,,,,,,
5592261001,Haga Bygg & Allservice AB,tobias@trumpetarbostallet.se,,,,,,,,
5592261506,Leksands Service & Hantverk AB,micke75andersson@hotmail.com,,,,,,,,
5592261670,HIO i Skellefteå AB,henrik@helito.se,,,,,,,,
5592261795,Byggservice3 AB,,+46760639519,Kreditinstitut,Övriga skulder till kreditinstitut,368111,400000,,,
5592261928,Borr & Sågentreprenad Stockholm AB,lucas@bses.se,,,,,,,,
5592262199,Mälardalens Plåtkonsult AB,rauno@mpku.se,,,,,,,,
5592263155,ÅBE Bygg AB,linus@abebygg.se,+46722540189,,,,,,,
5592263528,Craftab AB,info@craftab.se,,,,,,,,
5592263700,DMM Davids Mark & Maskin AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,21261,194958,Övriga skulder till kreditinstitut,169505,191611
5592264005,Måleri i Bålsta AB,,+46735070767,,,,,,,
5592264088,Hans Tolbäcken AB,,,,,,,,,
5592264229,Sörby Bygg AB,,,,,,,,,
5592264278,Thulins Måleri AB,info.vimab@gmail.com,+46760153229,,,,,,,
5592264484,BML Gräv AB,m.grav@outlook.com,,Kreditinstitut,Övriga skulder till kreditinstitut,41819795,1167232,Övriga skulder till kreditinstitut,826000,218856
5592264518,AG projektutveckling AB,,,,,,,,,
5592264534,i.s.a konsult AB,imanalkochari@hotmail.com,,,,,,,,
5592264773,Ingo mark & fastighetstjänst AB,ingomof@hotmail.com,,,,,,,,
5592264849,Temlo AB,tobbe@helito.se,,,,,,,,
5592265069,Teikaris Alltjänst AB,k.teikari@hotmail.com,,,,,,,,
5592265523,Essens & Co AB,,,,,,,,,
5592265952,KPH Schakt AB,patrik.kph@outlook.com,,Kreditinstitut,Övriga skulder till kreditinstitut,1412500,374258,Övriga skulder till kreditinstitut,396091,458916
5592266745,Linus Lorenz AB,linuslorenz@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,848981,105402,Övriga skulder till kreditinstitut,204052,158568
5592266810,Konsultbyrån 1920 AB,1920ab@mail.com,,,,,,,,
5592267289,AP Solution AB,peter.hellfalk@gmail.com,,,,,,,,
5592267305,Niklas Engberg Holding AB,,,,,,,,,
5592267412,Morgan Bylin AB,morganbylin@gmail.com,,,,,,,,
5592267958,Pontus Magnusson Entreprenad AB,p.magnusson91@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,3500,802867,Övriga skulder till kreditinstitut,309367,317106
5592268014,Kamfjords VVS AB,J_kamfjord@hotmail.com,+46738333531,,,,,,,
5592268204,Nordic Skylift AB,micke.levin@hojdliftar.se,,Kreditinstitut,Övriga skulder till kreditinstitut,74130881,2244362,Övriga skulder till kreditinstitut,1481507,605021
5592268428,KROMEX AB,takfirma@gmail.com,,,,,,,,
5592268675,Franda AB,anders@franda.se,,,,,,,,
5592269293,Nylunds Markservice AB,nylundsmarkservice@gmail.com,,,,,,,,
5592269335,SVEERYK AB,jolanta@abjr.se,,,,,,,,
5592269400,The umber co. AB,theumberco@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,3075,750975,,,
5592269558,"5,0 Måleri AB",5kommanoll@gmail.com,+46730255810,Kreditinstitut,Övriga skulder till kreditinstitut,103121,151408,Övriga skulder till kreditinstitut,46200,41700
5592269640,Svensk Byggexpert & Konsult AB,,,,,,,,,
5592269681,Erik Trygg AB,trygg89@gmail.com,,,,,,,,
5592270796,WestbergsMaskinRep.se i Movattnet AB,info@westbergsmaskinrep.se,,,,,,,,
5592270853,Lerums byggarna AB,,,,,,,,,
5592271067,Palm Bygg & Montage i Enköping AB,info@palmbygg.se,,,,,,,,
5592271232,Litse AB,info@satsusushiwok.se,+46763256030,,,,,,,
5592271281,Kale Bygg AB,kalemne@live.se,,Kreditinstitut,Övriga skulder till kreditinstitut,146931,409679,,,
5592271687,Nordic Sea Construction AB,info@seaconstruction.se,+46705167261,,,,,,,
5592271869,Svea Rör i Sjuhärad AB,,+46705119767,Svea,,,,,,
5592271927,IN4Resilience AB,kalle@in4resilience.com,,,,,,,,
5592272016,Krusmon mark och bygg AB,douglasselander@hotmail.com,,,,,,,,
5592272149,Per Haglunds entreprenad AB,haglundhotrods@gmail.com,,,,,,,,
5592272602,Östmarks El AB,,,,,,,,,
5592272693,Colorita Måleri AB,,+46729431228,,,,,,,
5592272859,EGIS Snickeri & Bygg AB,egisbygg@yahoo.com,,Kreditinstitut,Övriga skulder till kreditinstitut,38700,0,,,
5592272982,Mikael Bohman Entreprenad i Dalarna AB,mikael.bohman@hotmail.com,,,,,,,,
5592273253,Base Form & Fix AB,daniel@baseformfix.se,,Kreditinstitut,Övriga skulder till kreditinstitut,4153,185831,Övriga skulder till kreditinstitut,100000,100000
5592273626,Din Mark Stockholm AB,magnellsthlm@gmail.com,,,,,,,,
5592273709,Luxos Måleri AB,luxos.maleri@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,301154,323819,Övriga skulder till kreditinstitut,21240,19200
5592273873,Aistcon AB,johan@aistcon.se,,,,,,,,
5592273881,Nordic Subsea Group AB,jeppssonphilip@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,218735,328115,Övriga skulder till kreditinstitut,109380,109380
5592274053,Lundabygdens Inramning & Glasmästeri AB,info@myrbergsinramning.se,+4646129000,,,,,,,
5592274426,Annefalks luft AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,20152,100000,,,
5592274558,Nordic Gruppen AB,,,,,,,,,
5592274608,Ekhagen Transport AB,,,,,,,,,
5592275043,Swe Golv AB,sebastian@swegolv.se,,,,,,,,
5592275217,Hemteknik i väst AB,torbjorn@antennmannen.se,+46706471770,,,,,,,
5592275308,Björnö Bygg & Betong AB,,,,,,,,,
5592275332,Labro Sanering AB,kiruna@labro.nu,+46761095509,Kreditinstitut,Övriga skulder till kreditinstitut,596331,111082,Övriga skulder till kreditinstitut (Långfristiga skulder),119960,111082
5592275563,MP Byggprojekt AB,westmanpontus@gmail.com,,,,,,,,
5592275787,Sidensjö Entreprenad AB,greger.kallstrom@gmail.com,+46706024025,Kreditinstitut,Övriga skulder till kreditinstitut,7328972,4986834,Övriga skulder till kreditinstitut,1824019,1507570
5592276363,Korrekt entreprenad stockholm AB,robert.gillerberg@gmail.com,,,,,,,,
5592276603,Wallóns Måleri & Byggservice AB,fredrik.wallon@icloud.com,,,,,,,,
5592276710,Stjärnholmens el AB,martinkarlssonelektriker@hotmail.com,+46769499504,,,,,,,
5592276900,Julius bygg & snickare AB,julijusskuja@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,013710,,Övriga skulder till kreditinstitut,12,46933906
5592277619,Sverige Fog AB,sverigefog@gmail.com,+46760758930,,,,,,,
5592277940,Redfors Mureri AB,,+46705288253,Kreditinstitut,Övriga skulder till kreditinstitut,27772,61108,Övriga skulder till kreditinstitut,33336,33336
5592278005,Karsmossen Gård & Alltjänst AB,melkerholding@gmail.com,,,,,,,,
5592278013,Metallverk III AB,makso.perisic@hotmail.com,,,,,,,,
5592278294,Ulrik Hjort Lassen AB,uhlassen@outlook.dk,,,,,,,,
5592278419,Ibra Kakel & Klinker AB,ibrahim.abonokta@gmail.com,,,,,,,,
5592278500,M3K Konsult & Rent AB,info@m3kkonsult.se,,,,,,,,
5592278682,SH Bygg i Degerfors AB,shbygg@hotmail.com,,,,,,,,
5592278930,H-Bygg i Hbg AB,magnus@h-bygg.se,+46426106040,,,,,,,
5592278963,Takmästarna i öst AB,,,,,,,,,
5592278971,Maskraft AB,henrik@dalabyggide.se,,Kreditinstitut,Övriga skulder till kreditinstitut,170833,0,Övriga skulder till kreditinstitut,50000,0
5592279078,S.P & M 76 Fastighetsservice AB,,,,,,,,,
5592279359,RPC Dalarna AB,info@rpcdalarna.se,,,,,,,,
5592279524,Brander Bygg AB,info@servicehantverkarna.se,+46317444444,,,,,,,
5592279672,EnviroTech Water Sweden AB,micke@enviro-tech.se,,,,,,,,
5592279870,Sandholm Entreprenad AB,,+46702979477,Kreditinstitut,Övriga skulder till kreditinstitut,3151606,1873446,Övriga skulder till kreditinstitut,1053746,479330
5592279979,H2 Byggarna AB,,+46703086163,,,,,,,
5592280084,Berg Sibbetorp AB,berg_gard@hotmail.com,,,,,,,,
5592280381,MVB Nord AB,info.nord@mvbab.se,,,,,,,,
5592280761,Svedbergs Trädfällning & Snickeri AB,,+46760246124,,,,,,,
5592280910,Fönster & Dörrmontage i Skåne AB,tim@fdmontage.se,+46708868484,,,,,,,
5592281017,N.E. Stubbelid AB,,+46705798128,,,,,,,
5592281132,Johnny Pro AB,info@johnnypro.se,+46406449580,,,,,,,
5592281181,TA Elsäkerhet Syd AB,,,,,,,,,
5592281439,RPD Bygg AB,rpdbygg@gmail.com,,,,,,,,
5592282205,Johans entreprenad i Gränna AB,,+46702039556,Kreditinstitut,Övriga skulder till kreditinstitut,1820889,816968,Övriga skulder till kreditinstitut,663336,523236
5592282478,K2 montageservice AB,,,,,,,,,
5592282957,Värnamo Mark o Anläggning AB,andreas@vmomail.se,,,,,,,,
5592283013,Din Elpartner Sverige AB,piotr_palka@hotmail.se,,,,,,,,
5592283070,Bernards Spräng & Entreprenad AB,fermell96@outlook.com,,,,,,,,
5592283484,Crystal Clarity AB,niclas@crystalclarity.se,,,,,,,,
5592284391,Aggesund Entreprenad AB,andreas.aggesund@hotmail.com,,,,,,,,
5592284441,Härja Entreprenad AB,,,,,,,,,
5592284482,Ove Åbergs Bygg i Lenhovda AB,,,,,,,,,
5592284870,June Eltjänst AB,info@juneeltjanst.se,+46760143304,,,,,,,
5592285125,Beehem AB,,+46700590822,,,,,,,
5592285513,Elias Isakssons Rör AB,isakssonsror@gmail.com,+46730709383,,,,,,,
5592285687,T Jonsson måleri och allservice AB,tonatjonsson@gmail.com,,,,,,,,
5592285950,Snokebo Bygg & Stugor AB,info@snokebo-bygg-stugor.com,+46702461043,Kreditinstitut,Övriga skulder till kreditinstitut,020444,,,,
5592286198,M Anderssons Service AB,anderssonmikael@live.se,,,,,,,,
5592286495,Petterssons Bygg & Lantbruk AB,stefan.pettersson.12@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,461503,532311,Övriga skulder till kreditinstitut,129499,188190
5592286537,Peterssons VVS AB,peterssonvvs@gmail.com,,,,,,,,
5592286925,BeMaNa AB,info@bemana.se,,,,,,,,
5592286982,Key Construction AB,,,,,,,,,
5592286990,Mariestads Måleri AB,revbyran@telia.com,,,,,,,,
5592287030,Kjell i Näs Bygg AB,kjellinas@gmail.com,,,,,,,,
5592287493,Johlin Lantbruk och Service i Gölsebo AB,,,,,,,,,
5592287865,Ventproffsen i Sverige AB,andreas@ventproffsen.com,+4617138040,,,,,,,
5592288038,Ousbäck Bygg AB,info@ousbackbygg.se,,,,,,,,
5592289267,Timmanns Solskydd & Montage AB,klaus.timmann@moogio.se,+46707478700,,,,,,,
5592289622,Tomas E AB,aktuell.redovisning@telia.com,,,,,,,,
5592290109,Marcus Axmans Bygg AB,m.axman@yahoo.com,,,,,,,,
5592290364,Rinalds Trädgårdsservice AB,rinaldstradgardsservice@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,50,00050000,,,
5592290745,Top Plåtslageri Stockholm AB,info@topplatslageri.se,,Kreditinstitut,Övriga skulder till kreditinstitut,596,14716197,,,
5592290893,Rickard Lundins Måleri AB,rickardlundinsmaleri@gmail.com,,,,,,,,
5592291115,Haninge ByggTeam AB,uzbrivare@gmail.com,,,,,,,,
5592291222,MB Installation AB,,,,,,,,,
5592291248,Linus VVS & Bygg AB,,+46706030012,Kreditinstitut,Övriga skulder till kreditinstitut,25,08827201,Övriga skulder till kreditinstitut,019380,
5592291321,BW SweGroup AB,bwswegroup@gmail.com,+46739654685,,,,,,,
5592291339,Steisjö Byggservice AB,,+46705261940,,,,,,,
5592291347,Ydre Byggnadsplåtslageri AB,,+46734271202,Kreditinstitut,Övriga skulder till kreditinstitut,61479645,1007989,Övriga skulder till kreditinstitut,267,61296000
5592291453,Syskonen Stoor AB,andersstoor92@gmail.com,,,,,,,,
5592291792,Täby Vent & Projekt AB,heikki.freisting@vvop.se,+46101018300,,,,,,,
5592292113,T.W ELTEKNIK AB,wallberg88@hotmail.com,,,,,,,,
5592292196,Lundblads Linjeservice AB,lundblads.linjeservice@outlook.com,,,,,,,,
5592292311,Dee FastighetsSolution AB,,,,,,,,,
5592292337,Lydinge Holding AB,,,,,,,,,
5592292477,Halmstad Automation och El AB,magnus.olsson@hael.se,,,,,,,,
5592292527,Hjortlyckans maskintjänst AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,9491,242565,Övriga skulder till kreditinstitut,572,00068800
5592292675,Lundins Bygg & Snickeri AB,info@lundinsbyggab.se,+46730518281,,,,,,,
5592292774,Lars Edin BYGG/KONSULT AB,,,,,,,,,
5592293418,Drömhus i Sverige AB,,,,,,,,,
5592293640,Norrby Reparation och Service AB,mange.lemans@gmail.com,,,,,,,,
5592293723,Nicklas Hellqvist Stable AB,nicklashellqvist@yahoo.se,,,,,,,,
5592293947,Knivsta Konsult AB,,,,,,,,,
5592294010,PeJo VVS AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,00,,,,
5592294358,Getup escalator and elevator solutions AB,alexander@getupescalator.com,+46868455934,,,,,,,
5592294457,Lundèn Consulting AB,,,,,,,,,
5592294598,T&T Plattsättning AB,tibor@tt-plattsattning.se,,,,,,,,
5592295371,Sjöbackens Transport & Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,13,88247218,,,
5592295702,Torsby Entreprenad AB,,,,,,,,,
5592295892,Profion AB,mikael@profion.se,,,,,,,,
5592296155,Profixum AB,info@profixum.se,,Kreditinstitut,Övriga skulder till kreditinstitut,158330,0,,,
5592297260,HUGDAHLS METALL & INREDNINGSSMIDE AB,,,,,,,,,
5592297286,Kristensson Construction AB,info@kiskane.se,,,,,,,,
5592297377,Koppla Vatten & Värme i Sverige AB,,+46734304545,Kreditinstitut,Övriga skulder till kreditinstitut,713343,0,Övriga skulder till kreditinstitut,77124,0
5592297799,AÖK Timrå AB,,+46702926222,,,,,,,
5592298011,F.Jonassons måleri AB,,,,,,,,,
5592298078,Montova AB,montova.daniel@outlook.com,,,,,,,,
5592298441,Sitset Förvaltning AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,120000,120000,,,
5592298458,M Hallquist AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,3025459,563195,Övriga skulder till kreditinstitut,316884,182676
5592298698,Gitab Riv & Sanering AB,sonny@gitab.se,,,,,,,,
5592298854,PerAxelsson Montage AB,per.axelsson@rocketmail.com,,,,,,,,
5592298870,Norra Lians entreprenad AB,henriksson.elias@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,117405,242153,Övriga skulder till kreditinstitut,95008,0
5592298912,DRA AB,rjank87@gmail.com,+46103300350,,,,,,,
5592298920,Söderslätts Plattsättning AB,Info@sspsab.com,+46720161249,,,,,,,
5592298979,Skellefteå Logistik AB,,,,,,,,,
5592299159,Trångsunds Elteknik AB,trangsundselteknik@gmail.com,,,,,,,,
5592299241,Kristopher Lind Bygg AB,k.lind@krlbygg.se,,,,,,,,
5592299266,SBF bemanning AB,,,,,,,,,
5592299365,Skövde Golv AB,,+46708461848,,,,,,,
5592299555,Robert Kauppi AB,robert@rkabkiruna.se,+46725263007,,,,,,,
5592299589,Holms Ställningsspecialister AB,kristoffer.brickholm@hotmail.com,,,,,,,,
5592301351,Stockholm Betong & Armering AB,,,,,,,,,
5592301476,Jäderstens Mark & Maskin AB,andreas.jadersten@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,142563,184970,Övriga skulder till kreditinstitut,42000,42000
5592301518,Algamo Bygg&Consult AB,adamalgamo@gmail.com,,,,,,,,
5592301534,Skåne Industrigolv AB,info@skaneindustrigolv.se,+46720201111,,,,,,,
5592301625,Made by Lakis AB,lakis@mbls.se,,,,,,,,
5592302037,Bjerbo Invest AB,johan@bjerbo.se,,,,,,,,
